"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,126.0,1.0,0.0011655688285827637,"the engagingly primitive animated special effects contribute to a mood that's [[sustained]] through the surprisingly [[somber]] conclusion .",0.0,0.8249026536941528,"the engagingly primitive animated special effects contribute to a mood that's [[suffer]] through the surprisingly [[drab]] conclusion .","Successful"
0.0,92.0,0.0,0.0012325048446655273,"it should be doing a [[lot]] of things , but doesn't .",0.0,0.0016328692436218262,"it should be doing a [[destiny]] of things , but doesn't .","Failed"
0.0,1.0,1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .","Skipped"
1.0,1.0,0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .","Skipped"
0.0,123.0,0.0,0.0012367963790893555,"'[[opening]] up' the [[play]] more has [[partly]] [[closed]] it down .",0.0,0.02205580472946167,"'[[open]] up' the [[shimmer]] more has [[part]] [[unsympathetic]] it down .","Failed"
0.0,289.0,0.0,0.000577092170715332,"the [[rules]] of attraction [[gets]] us too [[drunk]] on the party [[favors]] to sober us up with the transparent [[attempts]] at moralizing .",1.0,0.9892188310623169,"the [[principle]] of attraction [[arrest]] us too [[pledge]] on the party [[prefer]] to sober us up with the transparent [[endeavor]] at moralizing .","Successful"
1.0,1.0,0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .",0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .","Skipped"
1.0,1.0,0.0,0.9967754483222961,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",0.0,0.9967754483222961,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .","Skipped"
0.0,277.0,0.0,0.0007140040397644043,"it has the right approach and the right opening premise , but it lacks the zest and it [[goes]] for a plot twist instead of [[trusting]] the material .",1.0,0.9892297387123108,"it has the right approach and the right opening premise , but it lacks the zest and it [[ecstasy]] for a plot twist instead of [[intrust]] the material .","Successful"
0.0,83.0,0.0,0.0014889836311340332,"ninety minutes of viva castro ! can be as [[tiresome]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included",1.0,0.9216532707214355,"ninety minutes of viva castro ! can be as [[deadening]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included","Successful"
1.0,116.0,1.0,0.0014795660972595215,"an enormously [[entertaining]] movie , like nothing we've ever seen before , and yet completely familiar .",0.0,0.6988623142242432,"an enormously [[nurse]] movie , like nothing we've ever seen before , and yet completely familiar .","Successful"
0.0,146.0,0.0,0.0015998482704162598,"after several [[scenes]] of this [[tacky]] nonsense , you'll be [[wistful]] for the testosterone-charged [[wizardry]] of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .",1.0,0.8069912791252136,"after several [[aspect]] of this [[brassy]] nonsense , you'll be [[pensive]] for the testosterone-charged [[genius]] of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .","Successful"
0.0,1.0,1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .","Skipped"
1.0,165.0,1.0,0.004518389701843262,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses [[lends]] the film a [[resonant]] undertone of tragedy .",0.0,0.9539703726768494,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses [[loan]] the film a [[resounding]] undertone of tragedy .","Successful"
0.0,111.0,0.0,0.0013762712478637695,"the [[romance]] between the [[leads]] isn't as compelling or as [[believable]] as it should be .",0.0,0.0019289851188659668,"the [[romanticism]] between the [[moderate]] isn't as compelling or as [[credible]] as it should be .","Failed"
0.0,216.0,0.0,0.0010544657707214355,"the movie is a little [[tired]] ; maybe the original [[inspiration]] has [[run]] its [[course]] .",1.0,0.8907551169395447,"the movie is a little [[commonplace]] ; maybe the original [[brainchild]] has [[extend]] its [[flow]] .","Successful"
1.0,127.0,1.0,0.0009569525718688965,"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such [[clarity]] that it's as if it all happened only yesterday .",0.0,0.9842563271522522,"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such [[limpidity]] that it's as if it all happened only yesterday .","Successful"
1.0,119.0,1.0,0.00042885541915893555,"a [[passionately]] [[inquisitive]] [[film]] determined to uncover the [[truth]] and hopefully [[inspire]] [[action]] .",0.0,0.7355828285217285,"a [[stormily]] [[wondering]] [[celluloid]] determined to uncover the [[verity]] and hopefully [[cheer]] [[sue]] .","Successful"
0.0,109.0,0.0,0.0003581047058105469,"a [[zombie]] [[movie]] in every [[sense]] of the word--mindless , [[lifeless]] , [[meandering]] , [[loud]] , [[painful]] , [[obnoxious]] .",0.0,0.13471072912216187,"a [[zombi]] [[picture]] in every [[sensation]] of the word--mindless , [[exanimate]] , [[winding]] , [[brassy]] , [[unspeakable]] , [[objectionable]] .","Failed"
0.0,467.0,0.0,0.0009414553642272949,"the [[movie]] doesn't [[generate]] a [[lot]] of [[energy]] . it is [[dark]] , [[brooding]] and [[slow]] , and [[takes]] its central [[idea]] [[way]] too [[seriously]] .",0.0,0.024679601192474365,"the [[film]] doesn't [[give]] a [[hatful]] of [[get-up-and-go]] . it is [[moody]] , [[pensive]] and [[dense]] , and [[withdraw]] its central [[theme]] [[fashion]] too [[gravely]] .","Failed"
1.0,250.0,1.0,0.0036260485649108887,"highlighted by a [[gritty]] style and an [[excellent]] cast , it's better than one might [[expect]] when you look at the list of movies starring ice-t in a major role .",0.0,0.9959649443626404,"highlighted by a [[granular]] style and an [[fantabulous]] cast , it's better than one might [[await]] when you look at the list of movies starring ice-t in a major role .","Successful"
0.0,165.0,0.0,0.0015925765037536621,"the first [[mistake]] , i suspect , is [[casting]] shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?",1.0,0.528461754322052,"the first [[err]] , i suspect , is [[rove]] shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?","Successful"
1.0,137.0,1.0,0.004357814788818359,"one of [jaglom's] better efforts -- a [[wry]] and sometime bitter movie about love .",0.0,0.9989640116691589,"one of [jaglom's] better efforts -- a [[dry]] and sometime bitter movie about love .","Successful"
0.0,68.0,0.0,0.0011182427406311035,"essentially , the film is [[weak]] on detail and strong on personality",1.0,0.9994140267372131,"essentially , the film is [[unaccented]] on detail and strong on personality","Successful"
1.0,122.0,1.0,0.004636049270629883,"if it's unnerving suspense you're after -- you'll [[find]] it with ring , an indisputably spooky film ; with a screenplay to die for .",0.0,0.99567049741745,"if it's unnerving suspense you're after -- you'll [[bump]] it with ring , an indisputably spooky film ; with a screenplay to die for .","Successful"
0.0,1.0,1.0,0.9957855343818665,"in terms of execution this movie is careless and unfocused .",1.0,0.9957855343818665,"in terms of execution this movie is careless and unfocused .","Skipped"
1.0,175.0,1.0,0.01594376564025879,"about the best thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of [[taste]] .",0.0,0.9249332547187805,"about the best thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of [[smack]] .","Successful"
1.0,133.0,1.0,0.0009120702743530273,"affable if not timeless , like mike raises some worthwhile themes while [[delivering]] a wholesome fantasy for kids .",0.0,0.992153525352478,"affable if not timeless , like mike raises some worthwhile themes while [[save]] a wholesome fantasy for kids .","Successful"
1.0,1.0,0.0,0.9921224117279053,"less cinematically powerful than quietly and deeply moving , which is powerful in itself .",0.0,0.9921224117279053,"less cinematically powerful than quietly and deeply moving , which is powerful in itself .","Skipped"
1.0,92.0,1.0,0.0004349350929260254,"a well-rounded [[tribute]] to a man whose achievements -- and complexities -- [[reached]] [[far]] beyond the end zone .",0.0,0.9783872365951538,"a well-rounded [[testimonial]] to a man whose achievements -- and complexities -- [[hit]] [[ALIR]] beyond the end zone .","Successful"
1.0,1.0,0.0,0.6174215078353882,"you won't look at religious fanatics -- or backyard sheds -- the same way again .",0.0,0.6174215078353882,"you won't look at religious fanatics -- or backyard sheds -- the same way again .","Skipped"
0.0,125.0,0.0,0.02929931879043579,"[a] boldly stroked , luridly coloured , uni-dimensional nonsense machine that [[strokes]] the eyeballs while it evaporates like so much crypt mist in the brain .",1.0,0.9651056528091431,"[a] boldly stroked , luridly coloured , uni-dimensional nonsense machine that [[fortuity]] the eyeballs while it evaporates like so much crypt mist in the brain .","Successful"
0.0,16.0,0.0,0.002986907958984375,"bearable . [[barely]] .",1.0,0.997447669506073,"bearable . [[just]] .","Successful"
1.0,103.0,1.0,0.0029828548431396484,"it's a testament to de niro and director michael caton-jones that by movie's [[end]] , we [[accept]] the characters and the film , flaws and all .",0.0,0.9870350360870361,"it's a testament to de niro and director michael caton-jones that by movie's [[terminate]] , we [[swallow]] the characters and the film , flaws and all .","Successful"
1.0,50.0,1.0,0.0009821653366088867,"a solidly [[entertaining]] [[little]] film .",0.0,0.9973578453063965,"a solidly [[hold]] [[minuscule]] film .","Successful"
0.0,221.0,0.0,0.0009802579879760742,"[[queen]] of the [[damned]] is too [[long]] with too little [[going]] on .",1.0,0.8256796598434448,"[[king]] of the [[unredeemed]] is too [[foresighted]] with too little [[perish]] on .","Successful"
1.0,249.0,1.0,0.0017715096473693848,"in his latest effort , storytelling , solondz has finally [[made]] a movie that isn't just offensive -- it also happens to be [[good]] .",0.0,0.9992247819900513,"in his latest effort , storytelling , solondz has finally [[defecate]] a movie that isn't just offensive -- it also happens to be [[commodity]] .","Successful"
0.0,155.0,0.0,0.0007928013801574707,"the film's [[trailer]] also looked [[like]] [[crap]] , so [[crap]] is what i was [[expecting]] .",0.0,0.004485785961151123,"the film's [[preview]] also looked [[care]] [[defecate]] , so [[defecate]] is what i was [[require]] .","Failed"
0.0,88.0,0.0,0.0011504888534545898,"koepp's screenplay isn't [[nearly]] surprising or [[clever]] [[enough]] to sustain a [[reasonable]] degree of suspense on its own .",1.0,0.6912519931793213,"koepp's screenplay isn't [[most]] surprising or [[ingenious]] [[decent]] to sustain a [[fairish]] degree of suspense on its own .","Successful"
1.0,1.0,0.0,0.9974950551986694,""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,0.0,0.9974950551986694,""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . ""","Skipped"
1.0,70.0,1.0,0.0013331174850463867,"the most consistently [[funny]] of the austin powers films .",0.0,0.9971659779548645,"the most consistently [[suspicious]] of the austin powers films .","Successful"
1.0,218.0,1.0,0.003213047981262207,"if you can keep your eyes open amid all the blood and gore , you'll [[see]] del toro has [[brought]] unexpected gravity to blade ii .",0.0,0.9503106474876404,"if you can keep your eyes open amid all the blood and gore , you'll [[check]] del toro has [[play]] unexpected gravity to blade ii .","Successful"
0.0,310.0,0.0,0.0006260275840759277,"the [[big]] [[finish]] is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling [[missing]] .",1.0,0.6963828802108765,"the [[great]] [[goal]] is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling [[overlook]] .","Successful"
1.0,24.0,1.0,0.0008624792098999023,"it's a very [[valuable]] [[film]] . . .",1.0,0.0014886260032653809,"it's a very [[worthful]] [[take]] . . .","Failed"
1.0,133.0,1.0,0.003192901611328125,"[[entertaining]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .",0.0,0.9987372756004333,"[[nurse]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .","Successful"
1.0,1.0,0.0,0.9946771860122681,""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .",0.0,0.9946771860122681,""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .","Skipped"
0.0,139.0,0.0,0.0007807016372680664,"it's a [[big]] idea , but the film itself is [[small]] and [[shriveled]] .",1.0,0.9983905553817749,"it's a [[heavy]] idea , but the film itself is [[belittled]] and [[sear]] .","Successful"
0.0,272.0,0.0,0.0008087754249572754,"`martin lawrence live' is so self-pitying , i [[almost]] [[expected]] there to be a [[collection]] [[taken]] for the [[comedian]] at the [[end]] of the [[show]] .",0.0,0.04061383008956909,"`martin lawrence live' is so self-pitying , i [[most]] [[expect]] there to be a [[appeal]] [[convey]] for the [[comic]] at the [[close]] of the [[present]] .","Failed"
1.0,68.0,1.0,0.0008302927017211914,"one [[funny]] popcorn flick .",0.0,0.9994749426841736,"one [[rummy]] popcorn flick .","Successful"
0.0,212.0,0.0,0.0006322264671325684,"an [[inept]] , [[tedious]] [[spoof]] of '[[70s]] kung fu [[pictures]] , it [[contains]] [[almost]] enough [[chuckles]] for a three-minute [[sketch]] , and no more .",0.0,0.0029888153076171875,"an [[awkward]] , [[slow]] [[parody]] of '[[70]] kung fu [[characterization]] , it [[hold]] [[most]] enough [[chortle]] for a three-minute [[vignette]] , and no more .","Failed"
1.0,85.0,1.0,0.0017797350883483887,"smith finds [[amusing]] juxtapositions that justify his exercise .",0.0,0.9992305636405945,"smith finds [[laughable]] juxtapositions that justify his exercise .","Successful"
1.0,271.0,1.0,0.008023679256439209,"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem [[fresh]] again .",0.0,0.9965956211090088,"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem [[unused]] again .","Successful"
1.0,57.0,1.0,0.003400862216949463,"unpretentious , [[charming]] , quirky , original",0.0,0.9986771941184998,"unpretentious , [[witching]] , quirky , original","Successful"
1.0,1.0,0.0,0.9991623759269714,"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .",0.0,0.9991623759269714,"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .","Skipped"
1.0,201.0,1.0,0.0005972385406494141,"a [[powerful]] , [[chilling]] , and [[affecting]] [[study]] of one man's [[dying]] fall .",0.0,0.9612412452697754,"a [[brawny]] , [[cool]] , and [[sham]] [[meditate]] of one man's [[fail]] fall .","Successful"
0.0,218.0,0.0,0.08624333143234253,"a technically well-made suspenser . . . but its [[abrupt]] drop in iq points as it races to the finish line proves simply too discouraging to let slide .",1.0,0.9309430122375488,"a technically well-made suspenser . . . but its [[precipitous]] drop in iq points as it races to the finish line proves simply too discouraging to let slide .","Successful"
1.0,211.0,1.0,0.004204511642456055,"insomnia loses [[points]] when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the performances of pacino , williams , and swank [[keep]] the viewer wide-awake all the way through .",0.0,0.5875210165977478,"insomnia loses [[show]] when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the performances of pacino , williams , and swank [[prevent]] the viewer wide-awake all the way through .","Successful"
1.0,73.0,1.0,0.00045931339263916016,"as a [[thoughtful]] and [[unflinching]] [[examination]] of an [[alternative]] lifestyle , [[sex]] with [[strangers]] is a [[success]] .",0.0,0.8331559300422668,"as a [[heedful]] and [[unshrinking]] [[interrogatory]] of an [[substitute]] lifestyle , [[excite]] with [[alien]] is a [[succeeder]] .","Successful"
0.0,258.0,0.0,0.0008720755577087402,"cattaneo reworks the formula that made the full monty a smashing success . . . but [[neglects]] to add the magic that made it all work .",1.0,0.9760603308677673,"cattaneo reworks the formula that made the full monty a smashing success . . . but [[overleap]] to add the magic that made it all work .","Successful"
1.0,1.0,0.0,0.9941662549972534,"the production values are of the highest and the performances attractive without being memorable .",0.0,0.9941662549972534,"the production values are of the highest and the performances attractive without being memorable .","Skipped"
1.0,104.0,1.0,0.053812265396118164,"hey , happy ! is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love story as [[sanguine]] as its title .",0.0,0.9993709325790405,"hey , happy ! is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love story as [[florid]] as its title .","Successful"
1.0,1.0,0.0,0.9963805079460144,"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .",0.0,0.9963805079460144,"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .","Skipped"
1.0,185.0,1.0,0.00043088197708129883,"in the director's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of [[lush]] , all-enveloping movie [[experience]] it rhapsodizes .",0.0,0.8357958793640137,"in the director's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of [[alcoholic]] , all-enveloping movie [[have]] it rhapsodizes .","Successful"
0.0,78.0,0.0,0.0005080699920654297,"far-fetched premise , convoluted plot , and thematic mumbo jumbo about destiny and redemptive [[love]] .",1.0,0.9971131682395935,"far-fetched premise , convoluted plot , and thematic mumbo jumbo about destiny and redemptive [[enjoy]] .","Successful"
1.0,177.0,1.0,0.025522887706756592,"this amiable picture talks tough , but it's all bluster -- in the end it's as [[sweet]] as greenfingers . . .",0.0,0.9958783984184265,"this amiable picture talks tough , but it's all bluster -- in the end it's as [[sugared]] as greenfingers . . .","Successful"
1.0,72.0,1.0,0.0008646845817565918,"an animation landmark as [[monumental]] as disney's 1937 breakthrough snow white and the seven dwarfs .",0.0,0.9184423685073853,"an animation landmark as [[monolithic]] as disney's 1937 breakthrough snow white and the seven dwarfs .","Successful"
0.0,171.0,0.0,0.0005722641944885254,"to [[call]] this [[film]] a [[lump]] of [[coal]] would only be to [[flatter]] it .",1.0,0.9060167074203491,"to [[birdsong]] this [[take]] a [[swelling]] of [[ember]] would only be to [[unconditional]] it .","Successful"
1.0,60.0,1.0,0.0017101168632507324,"[[great]] character interaction .",0.0,0.9983563423156738,"[[heavy]] character interaction .","Successful"
0.0,117.0,0.0,0.006969630718231201,"more [[likely]] to have you scratching your head than [[hiding]] under your seat .",1.0,0.9271626472473145,"more [[belike]] to have you scratching your head than [[enshroud]] under your seat .","Successful"
1.0,146.0,1.0,0.0012205243110656738,"that haynes can both [[maintain]] and [[dismantle]] the [[facades]] that his genre and his [[character]] [[construct]] is a wonderous [[accomplishment]] of veracity and [[narrative]] [[grace]] .",1.0,0.0032244324684143066,"that haynes can both [[keep]] and [[strip]] the [[facade]] that his genre and his [[eccentric]] [[make]] is a wonderous [[acquisition]] of veracity and [[story]] [[Grace]] .","Failed"
1.0,118.0,1.0,0.010739445686340332,"those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his [[reserved]] but existential poignancy .",0.0,0.849483847618103,"those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his [[book]] but existential poignancy .","Successful"
1.0,257.0,1.0,0.00527644157409668,". it's a testament to the film's considerable charm that it succeeds in [[entertaining]] , despite [[playing]] out like a feature-length sitcom replete with stereotypical familial quandaries . there's a [[sheer]] [[unbridled]] [[delight]] in the way the story unfurls . . .",0.0,0.5175721645355225,". it's a testament to the film's considerable charm that it succeeds in [[nurse]] , despite [[wreak]] out like a feature-length sitcom replete with stereotypical familial quandaries . there's a [[right-down]] [[uncurbed]] [[enrapture]] in the way the story unfurls . . .","Successful"
