,ground_truth_output,num_queries,original_output,original_score,original_text,perturbed_output,perturbed_score,perturbed_text,result_type,bleu,sem,acpt_per,acpt_orig,acpt,id,original_text_raw,perturbed_text_raw
26,0.0,103.0,0.0,0.0010287761688232422,"aptly named , this shimmering , beautifully costumed and filmed production doesn't [[work]] for me .",1.0,0.9972946643829346,"aptly named , this shimmering , beautifully costumed and filmed production doesn't [[sour]] for me .",Successful,0.8153551038173115,0.9018843173980713,-37.81728744506836,-35.670047760009766,-2.1472396850585938,pwws-26,"aptly named , this shimmering , beautifully costumed and filmed production doesn't work for me .","aptly named , this shimmering , beautifully costumed and filmed production doesn't sour for me ."
27,1.0,49.0,1.0,0.0006738901138305664,"an [[enthralling]] , [[entertaining]] [[feature]] .",0.0,0.918426752090454,"an [[ravish]] , [[nurse]] [[characteristic]] .",Successful,0.8408964152537145,0.3684965968132019,-40.18610763549805,-33.63454055786133,-6.551567077636719,pwws-27,"an enthralling , entertaining feature .","an ravish , nurse characteristic ."
28,1.0,174.0,1.0,0.0007828474044799805,". . . a sweetly [[affecting]] [[story]] about [[four]] [[sisters]] who are [[coping]] , in one [[way]] or another , with life's endgame .",0.0,0.9910845160484314,". . . a sweetly [[pretend]] [[floor]] about [[quaternary]] [[babe]] who are [[snitch]] , in one [[mode]] or another , with life's endgame .",Successful,0.4717991357336539,0.5385387539863586,-48.49359893798828,-42.60271072387695,-5.890888214111328,pwws-28,". . . a sweetly affecting story about four sisters who are coping , in one way or another , with life's endgame .",". . . a sweetly pretend floor about quaternary babe who are snitch , in one mode or another , with life's endgame ."
29,0.0,146.0,0.0,0.0007968544960021973,a slow-moving police-procedural thriller that [[takes]] its [[title]] all too literally .,0.0,0.0014042258262634275,a slow-moving police-procedural thriller that [[withdraw]] its [[style]] all too literally .,Failed,,,,,,pwws-29,a slow-moving police-procedural thriller that takes its title all too literally .,a slow-moving police-procedural thriller that withdraw its style all too literally .
30,1.0,126.0,1.0,0.0011655688285827635,the engagingly primitive animated special effects contribute to a mood that's [[sustained]] through the surprisingly [[somber]] conclusion .,0.0,0.8249026536941528,the engagingly primitive animated special effects contribute to a mood that's [[suffer]] through the surprisingly [[drab]] conclusion .,Successful,0.6899302125555485,0.9257835149765015,-50.182861328125,-51.35617446899414,1.1733131408691406,pwws-30,the engagingly primitive animated special effects contribute to a mood that's sustained through the surprisingly somber conclusion .,the engagingly primitive animated special effects contribute to a mood that's suffer through the surprisingly drab conclusion .
31,0.0,92.0,0.0,0.0012325048446655273,"it should be doing a [[lot]] of things , but doesn't .",0.0,0.0016328692436218262,"it should be doing a [[destiny]] of things , but doesn't .",Failed,,,,,,pwws-31,"it should be doing a lot of things , but doesn't .","it should be doing a destiny of things , but doesn't ."
32,0.0,1.0,1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",Skipped,,,,,,pwws-32,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .","according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves ."
33,1.0,1.0,0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",Skipped,,,,,,pwws-33,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .","i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close ."
34,0.0,123.0,0.0,0.0012367963790893555,'[[opening]] up' the [[play]] more has [[partly]] [[closed]] it down .,0.0,0.02205580472946167,'[[open]] up' the [[shimmer]] more has [[part]] [[unsympathetic]] it down .,Failed,,,,,,pwws-34,'opening up' the play more has partly closed it down .,'open up' the shimmer more has part unsympathetic it down .
35,0.0,289.0,0.0,0.000577092170715332,the [[rules]] of attraction [[gets]] us too [[drunk]] on the party [[favors]] to sober us up with the transparent [[attempts]] at moralizing .,1.0,0.9892188310623168,the [[principle]] of attraction [[arrest]] us too [[pledge]] on the party [[prefer]] to sober us up with the transparent [[endeavor]] at moralizing .,Successful,0.4107267548317981,0.7839117646217346,-53.223445892333984,-50.16263198852539,-3.0608139038085938,pwws-35,the rules of attraction gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing .,the principle of attraction arrest us too pledge on the party prefer to sober us up with the transparent endeavor at moralizing .
36,1.0,1.0,0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .",0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .",Skipped,,,,,,pwws-36,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .","leigh isn't breaking new ground , but he knows how a daily grind can kill love ."
37,1.0,1.0,0.0,0.996775448322296,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",0.0,0.996775448322296,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",Skipped,,,,,,pwws-37,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .","it was filled with shootings , beatings , and more cussing than you could shake a stick at ."
38,0.0,277.0,0.0,0.0007140040397644043,"it has the right approach and the right opening premise , but it lacks the zest and it [[goes]] for a plot twist instead of [[trusting]] the material .",1.0,0.9892297387123108,"it has the right approach and the right opening premise , but it lacks the zest and it [[ecstasy]] for a plot twist instead of [[intrust]] the material .",Successful,0.8096427216101598,0.8458887934684753,-44.963172912597656,-42.92692947387695,-2.036243438720703,pwws-38,"it has the right approach and the right opening premise , but it lacks the zest and it goes for a plot twist instead of trusting the material .","it has the right approach and the right opening premise , but it lacks the zest and it ecstasy for a plot twist instead of intrust the material ."
39,0.0,83.0,0.0,0.0014889836311340332,"ninety minutes of viva castro ! can be as [[tiresome]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included",1.0,0.9216532707214355,"ninety minutes of viva castro ! can be as [[deadening]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included",Successful,0.8787419089273848,0.9760475754737854,-49.03279495239258,-48.89985656738281,-0.13293838500976562,pwws-39,"ninety minutes of viva castro ! can be as tiresome as 9 seconds of jesse helms' anti- castro rhetoric , which are included","ninety minutes of viva castro ! can be as deadening as 9 seconds of jesse helms' anti- castro rhetoric , which are included"
40,1.0,116.0,1.0,0.0014795660972595215,"an enormously [[entertaining]] movie , like nothing we've ever seen before , and yet completely familiar .",0.0,0.6988623142242432,"an enormously [[nurse]] movie , like nothing we've ever seen before , and yet completely familiar .",Successful,0.848219861937046,0.8084982633590698,-35.791080474853516,-33.56646728515625,-2.2246131896972656,pwws-40,"an enormously entertaining movie , like nothing we've ever seen before , and yet completely familiar .","an enormously nurse movie , like nothing we've ever seen before , and yet completely familiar ."
41,0.0,146.0,0.0,0.0015998482704162598,"after several [[scenes]] of this [[tacky]] nonsense , you'll be [[wistful]] for the testosterone-charged [[wizardry]] of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .",1.0,0.8069912791252136,"after several [[aspect]] of this [[brassy]] nonsense , you'll be [[pensive]] for the testosterone-charged [[genius]] of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .",Successful,0.6918451692157553,0.8662242293357849,-52.55865478515625,-53.3002815246582,0.7416267395019531,pwws-41,"after several scenes of this tacky nonsense , you'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .","after several aspect of this brassy nonsense , you'll be pensive for the testosterone-charged genius of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget ."
42,0.0,1.0,1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",Skipped,,,,,,pwws-42,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .","blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought ."
43,1.0,165.0,1.0,0.004518389701843262,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses [[lends]] the film a [[resonant]] undertone of tragedy .",0.0,0.9539703726768494,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses [[loan]] the film a [[resounding]] undertone of tragedy .",Successful,0.8729435194251833,0.9611607789993286,-47.84463119506836,-47.561946868896484,-0.282684326171875,pwws-43,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .","even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses loan the film a resounding undertone of tragedy ."
44,0.0,111.0,0.0,0.0013762712478637695,the [[romance]] between the [[leads]] isn't as compelling or as [[believable]] as it should be .,0.0,0.0019289851188659668,the [[romanticism]] between the [[moderate]] isn't as compelling or as [[credible]] as it should be .,Failed,,,,,,pwws-44,the romance between the leads isn't as compelling or as believable as it should be .,the romanticism between the moderate isn't as compelling or as credible as it should be .
45,0.0,216.0,0.0,0.0010544657707214355,the movie is a little [[tired]] ; maybe the original [[inspiration]] has [[run]] its [[course]] .,1.0,0.8907551169395447,the movie is a little [[commonplace]] ; maybe the original [[brainchild]] has [[extend]] its [[flow]] .,Successful,0.41211837513230276,0.6351650953292847,-46.610843658447266,-45.975833892822266,-0.635009765625,pwws-45,the movie is a little tired ; maybe the original inspiration has run its course .,the movie is a little commonplace ; maybe the original brainchild has extend its flow .
46,1.0,127.0,1.0,0.0009569525718688963,"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such [[clarity]] that it's as if it all happened only yesterday .",0.0,0.9842563271522522,"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such [[limpidity]] that it's as if it all happened only yesterday .",Successful,0.9127592114472297,0.9770708084106445,-39.2615852355957,-37.78559875488281,-1.4759864807128906,pwws-46,"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it's as if it all happened only yesterday .","the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such limpidity that it's as if it all happened only yesterday ."
47,1.0,119.0,1.0,0.0004288554191589356,a [[passionately]] [[inquisitive]] [[film]] determined to uncover the [[truth]] and hopefully [[inspire]] [[action]] .,0.0,0.7355828285217285,a [[stormily]] [[wondering]] [[celluloid]] determined to uncover the [[verity]] and hopefully [[cheer]] [[sue]] .,Successful,0.22718709780542318,0.45809561014175415,-51.840614318847656,-48.649269104003906,-3.19134521484375,pwws-47,a passionately inquisitive film determined to uncover the truth and hopefully inspire action .,a stormily wondering celluloid determined to uncover the verity and hopefully cheer sue .
48,0.0,109.0,0.0,0.0003581047058105469,"a [[zombie]] [[movie]] in every [[sense]] of the word--mindless , [[lifeless]] , [[meandering]] , [[loud]] , [[painful]] , [[obnoxious]] .",0.0,0.13471072912216187,"a [[zombi]] [[picture]] in every [[sensation]] of the word--mindless , [[exanimate]] , [[winding]] , [[brassy]] , [[unspeakable]] , [[objectionable]] .",Failed,,,,,,pwws-48,"a zombie movie in every sense of the word--mindless , lifeless , meandering , loud , painful , obnoxious .","a zombi picture in every sensation of the word--mindless , exanimate , winding , brassy , unspeakable , objectionable ."
49,0.0,467.0,0.0,0.0009414553642272947,"the [[movie]] doesn't [[generate]] a [[lot]] of [[energy]] . it is [[dark]] , [[brooding]] and [[slow]] , and [[takes]] its central [[idea]] [[way]] too [[seriously]] .",0.0,0.024679601192474362,"the [[film]] doesn't [[give]] a [[hatful]] of [[get-up-and-go]] . it is [[moody]] , [[pensive]] and [[dense]] , and [[withdraw]] its central [[theme]] [[fashion]] too [[gravely]] .",Failed,,,,,,pwws-49,"the movie doesn't generate a lot of energy . it is dark , brooding and slow , and takes its central idea way too seriously .","the film doesn't give a hatful of get-up-and-go . it is moody , pensive and dense , and withdraw its central theme fashion too gravely ."
50,1.0,250.0,1.0,0.003626048564910889,"highlighted by a [[gritty]] style and an [[excellent]] cast , it's better than one might [[expect]] when you look at the list of movies starring ice-t in a major role .",0.0,0.9959649443626404,"highlighted by a [[granular]] style and an [[fantabulous]] cast , it's better than one might [[await]] when you look at the list of movies starring ice-t in a major role .",Successful,0.7304997445393503,0.8664648532867432,-46.14753341674805,-43.40813064575195,-2.7394027709960938,pwws-50,"highlighted by a gritty style and an excellent cast , it's better than one might expect when you look at the list of movies starring ice-t in a major role .","highlighted by a granular style and an fantabulous cast , it's better than one might await when you look at the list of movies starring ice-t in a major role ."
51,0.0,165.0,0.0,0.001592576503753662,"the first [[mistake]] , i suspect , is [[casting]] shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?",1.0,0.528461754322052,"the first [[err]] , i suspect , is [[rove]] shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?",Successful,0.8135647684906822,0.9244800209999084,-50.08177185058594,-49.64491271972656,-0.436859130859375,pwws-51,"the first mistake , i suspect , is casting shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?","the first err , i suspect , is rove shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?"
52,1.0,137.0,1.0,0.004357814788818359,one of [jaglom's] better efforts -- a [[wry]] and sometime bitter movie about love .,0.0,0.9989640116691588,one of [jaglom's] better efforts -- a [[dry]] and sometime bitter movie about love .,Successful,0.8003203203844999,0.9384014010429382,-42.31726837158203,-43.25901794433594,0.9417495727539062,pwws-52,one of [jaglom's] better efforts -- a wry and sometime bitter movie about love .,one of [jaglom's] better efforts -- a dry and sometime bitter movie about love .
53,0.0,68.0,0.0,0.0011182427406311037,"essentially , the film is [[weak]] on detail and strong on personality",1.0,0.9994140267372132,"essentially , the film is [[unaccented]] on detail and strong on personality",Successful,0.7348889200874658,0.9027917385101318,-40.217159271240234,-38.07954788208008,-2.1376113891601562,pwws-53,"essentially , the film is weak on detail and strong on personality","essentially , the film is unaccented on detail and strong on personality"
54,1.0,122.0,1.0,0.004636049270629883,"if it's unnerving suspense you're after -- you'll [[find]] it with ring , an indisputably spooky film ; with a screenplay to die for .",0.0,0.99567049741745,"if it's unnerving suspense you're after -- you'll [[bump]] it with ring , an indisputably spooky film ; with a screenplay to die for .",Successful,0.8895260356363631,0.9679750800132751,-41.191043853759766,-40.50539016723633,-0.6856536865234375,pwws-54,"if it's unnerving suspense you're after -- you'll find it with ring , an indisputably spooky film ; with a screenplay to die for .","if it's unnerving suspense you're after -- you'll bump it with ring , an indisputably spooky film ; with a screenplay to die for ."
