"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,54.0,1.0,0.005985081195831299,"connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has not [[withered]] during his enforced hiatus .",0.0,0.9568579792976379,"connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has not [[moldering]] during his enforced hiatus .","Successful"
0.0,158.0,0.0,0.0005165338516235352,"exploring value choices is a worthwhile [[topic]] for a film -- but here the [[choices]] are as contrived and [[artificial]] as kerrigan's platinum-blonde [[hair]] .",1.0,0.6430538296699524,"exploring value choices is a worthwhile [[subjected]] for a film -- but here the [[choose]] are as contrived and [[contrived]] as kerrigan's platinum-blonde [[toupee]] .","Successful"
0.0,195.0,0.0,0.0006580948829650879,"a dark comedy that goes for [[sick]] and [[demented]] humor [[simply]] to do so . the [[movie]] is without [[intent]] .",1.0,0.9974267482757568,"a dark comedy that goes for [[psychopathic]] and [[coot]] humor [[honestly]] to do so . the [[film]] is without [[object]] .","Successful"
0.0,55.0,0.0,0.05234575271606445,"more trifle than [[triumph]] .",1.0,0.9750077128410339,"more trifle than [[triomphe]] .","Successful"
0.0,1.0,1.0,0.998518705368042,"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .",1.0,0.998518705368042,"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .","Skipped"
0.0,152.0,0.0,0.0006192922592163086,"directed in a flashy , empty sub-music video style by a director [[so]] self-possessed he [[actually]] adds a [[period]] to his first name",1.0,0.8794797658920288,"directed in a flashy , empty sub-music video style by a director [[appropriately]] self-possessed he [[incidentally]] adds a [[maturity]] to his first name","Successful"
0.0,225.0,0.0,0.000810086727142334,"the [[movie]] is concocted and [[carried]] out by folks worthy of [[scorn]] , and the [[nicest]] [[thing]] i can [[say]] is that i can't remember a single [[name]] responsible for it .",1.0,0.6180236339569092,"the [[filmmakers]] is concocted and [[culminated]] out by folks worthy of [[loathing]] , and the [[sweetest]] [[element]] i can [[affirm]] is that i can't remember a single [[appointed]] responsible for it .","Successful"
0.0,64.0,0.0,0.0010287761688232422,"aptly named , this shimmering , beautifully costumed and filmed production doesn't [[work]] for me .",1.0,0.9985336065292358,"aptly named , this shimmering , beautifully costumed and filmed production doesn't [[labour]] for me .","Successful"
1.0,87.0,1.0,0.0006738901138305664,"an [[enthralling]] , [[entertaining]] [[feature]] .",1.0,0.005575299263000488,"an [[charming]] , [[funny]] [[mannerisms]] .","Failed"
1.0,153.0,1.0,0.0007828474044799805,". . . a [[sweetly]] affecting [[story]] about [[four]] [[sisters]] who are [[coping]] , in one [[way]] or another , with life's endgame .",0.0,0.9976899027824402,". . . a [[awkwardly]] affecting [[tale]] about [[three]] [[fraternal]] who are [[readjust]] , in one [[track]] or another , with life's endgame .","Successful"
0.0,57.0,0.0,0.0007968544960021973,"a slow-moving police-procedural [[thriller]] that takes its [[title]] all too [[literally]] .",1.0,0.9882780909538269,"a slow-moving police-procedural [[gripping]] that takes its [[name]] all too [[hardly]] .","Successful"
1.0,228.0,1.0,0.0011655688285827637,"the engagingly [[primitive]] [[animated]] [[special]] effects contribute to a [[mood]] that's [[sustained]] through the surprisingly [[somber]] [[conclusion]] .",0.0,0.9940778017044067,"the engagingly [[rough]] [[boosted]] [[sole]] effects contribute to a [[lighthearted]] that's [[protracted]] through the surprisingly [[disappointing]] [[shuts]] .","Successful"
0.0,164.0,0.0,0.0012325048446655273,"it [[should]] be [[doing]] a [[lot]] of [[things]] , but doesn't .",1.0,0.7333518266677856,"it [[would]] be [[taking]] a [[fate]] of [[lawsuits]] , but doesn't .","Successful"
0.0,1.0,1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .","Skipped"
1.0,1.0,0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .","Skipped"
0.0,148.0,0.0,0.0012367963790893555,"'[[opening]] up' the [[play]] more [[has]] [[partly]] [[closed]] it down .",0.0,0.0022178292274475098,"'[[opened]] up' the [[toys]] more [[maintains]] [[partially]] [[closest]] it down .","Failed"
0.0,176.0,0.0,0.000577092170715332,"the rules of attraction [[gets]] us too [[drunk]] on the party [[favors]] to sober us up with the transparent [[attempts]] at moralizing .",1.0,0.9988514184951782,"the rules of attraction [[recieve]] us too [[alcoholism]] on the party [[promotes]] to sober us up with the transparent [[initiative]] at moralizing .","Successful"
1.0,1.0,0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .",0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .","Skipped"
1.0,1.0,0.0,0.9967754483222961,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",0.0,0.9967754483222961,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .","Skipped"
0.0,79.0,0.0,0.0007140040397644043,"it has the right approach and the right opening premise , but it [[lacks]] the zest and it goes for a plot twist [[instead]] of trusting the material .",1.0,0.9896022081375122,"it has the right approach and the right opening premise , but it [[dearth]] the zest and it goes for a plot twist [[yet]] of trusting the material .","Successful"
0.0,47.0,0.0,0.0014889836311340332,"ninety minutes of viva castro ! can be as [[tiresome]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included",1.0,0.8365101218223572,"ninety minutes of viva castro ! can be as [[uninspiring]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included","Successful"
1.0,59.0,1.0,0.0014795660972595215,"an enormously [[entertaining]] movie , like nothing we've ever seen before , and yet completely familiar .",0.0,0.9987701773643494,"an enormously [[fooling]] movie , like nothing we've ever seen before , and yet completely familiar .","Successful"
0.0,161.0,0.0,0.0015998482704162598,"after [[several]] [[scenes]] of this [[tacky]] [[nonsense]] , you'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially [[because]] half [[past]] dead is [[like]] the rock on a wal-mart [[budget]] .",1.0,0.5113428831100464,"after [[respective]] [[photographing]] of this [[naff]] [[senseless]] , you'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially [[as]] half [[ancient]] dead is [[love]] the rock on a wal-mart [[estimation]] .","Successful"
0.0,1.0,1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .","Skipped"
1.0,68.0,1.0,0.004518389701843262,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses [[lends]] the film a resonant undertone of tragedy .",0.0,0.8477747440338135,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses [[anticipates]] the film a resonant undertone of tragedy .","Successful"
0.0,138.0,0.0,0.0013762712478637695,"the romance between the leads isn't as [[compelling]] or as [[believable]] as it [[should]] [[be]] .",0.0,0.007984280586242676,"the romance between the leads isn't as [[unconvincing]] or as [[conclusive]] as it [[expected]] [[have]] .","Failed"
0.0,146.0,0.0,0.0010544657707214355,"the [[movie]] is a little tired ; [[maybe]] the original [[inspiration]] has [[run]] its [[course]] .",1.0,0.9947224259376526,"the [[filmmakers]] is a little tired ; [[ultimately]] the original [[instil]] has [[manages]] its [[trajectory]] .","Successful"
1.0,70.0,1.0,0.0009569525718688965,"the story itself it mostly told through on-camera interviews with several survivors , whose [[riveting]] memories are rendered with such [[clarity]] that it's as if it all happened only yesterday .",0.0,0.6667062640190125,"the story itself it mostly told through on-camera interviews with several survivors , whose [[scintillating]] memories are rendered with such [[clarification]] that it's as if it all happened only yesterday .","Successful"
1.0,230.0,1.0,0.00042885541915893555,"a [[passionately]] inquisitive [[film]] [[determined]] to [[uncover]] the [[truth]] and [[hopefully]] [[inspire]] action .",0.0,0.9034348726272583,"a [[impatiently]] inquisitive [[kino]] [[checked]] to [[betrays]] the [[vera]] and [[fortunately]] [[boosting]] action .","Successful"
0.0,117.0,0.0,0.0003581047058105469,"a [[zombie]] [[movie]] in every sense of the word--mindless , lifeless , meandering , [[loud]] , painful , [[obnoxious]] .",1.0,0.9976590275764465,"a [[undead]] [[panorama]] in every sense of the word--mindless , lifeless , meandering , [[potent]] , painful , [[despicable]] .","Successful"
0.0,323.0,0.0,0.0009414553642272949,"the [[movie]] doesn't [[generate]] a lot of energy . it is [[dark]] , brooding and [[slow]] , and [[takes]] its [[central]] [[idea]] [[way]] too [[seriously]] .",0.0,0.002598881721496582,"the [[film]] doesn't [[brings]] a lot of energy . it is [[darker]] , brooding and [[slower]] , and [[chose]] its [[critical]] [[insights]] [[approach]] too [[sharply]] .","Failed"
1.0,238.0,1.0,0.0036260485649108887,"[[highlighted]] by a [[gritty]] style and an excellent cast , it's better than one might [[expect]] when you [[look]] at the list of [[movies]] starring ice-t in a [[major]] [[role]] .",0.0,0.5349377989768982,"[[emphasized]] by a [[grimy]] style and an excellent cast , it's better than one might [[sufferance]] when you [[blankly]] at the list of [[filming]] starring ice-t in a [[prodigious]] [[roles]] .","Successful"
0.0,108.0,0.0,0.0015925765037536621,"the first [[mistake]] , i suspect , is [[casting]] shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the [[rocket]] scientist ?",1.0,0.7101261615753174,"the first [[deceiving]] , i suspect , is [[smelters]] shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the [[howitzers]] scientist ?","Successful"
1.0,45.0,1.0,0.004357814788818359,"one of [jaglom's] better efforts -- a [[wry]] and sometime bitter movie about love .",0.0,0.9990040063858032,"one of [jaglom's] better efforts -- a [[snide]] and sometime bitter movie about love .","Successful"
0.0,35.0,0.0,0.0011182427406311035,"essentially , the film is [[weak]] on detail and strong on personality",1.0,0.9994642734527588,"essentially , the film is [[impotent]] on detail and strong on personality","Successful"
1.0,41.0,1.0,0.004636049270629883,"if it's unnerving suspense you're after -- you'll find it with ring , an indisputably [[spooky]] film ; with a screenplay to die for .",0.0,0.8135130405426025,"if it's unnerving suspense you're after -- you'll find it with ring , an indisputably [[alarming]] film ; with a screenplay to die for .","Successful"
0.0,1.0,1.0,0.9957855343818665,"in terms of execution this movie is careless and unfocused .",1.0,0.9957855343818665,"in terms of execution this movie is careless and unfocused .","Skipped"
1.0,34.0,1.0,0.01594376564025879,"about the best thing you could say about narc is that it's a rock-solid little [[genre]] picture . whether you like it or not is basically a matter of taste .",0.0,0.7018446922302246,"about the best thing you could say about narc is that it's a rock-solid little [[type]] picture . whether you like it or not is basically a matter of taste .","Successful"
1.0,53.0,1.0,0.0009120702743530273,"affable if not timeless , like mike raises some worthwhile themes while [[delivering]] a wholesome fantasy for kids .",0.0,0.8581954836845398,"affable if not timeless , like mike raises some worthwhile themes while [[offered]] a wholesome fantasy for kids .","Successful"
1.0,1.0,0.0,0.9921224117279053,"less cinematically powerful than quietly and deeply moving , which is powerful in itself .",0.0,0.9921224117279053,"less cinematically powerful than quietly and deeply moving , which is powerful in itself .","Skipped"
1.0,84.0,1.0,0.0004349350929260254,"a well-rounded [[tribute]] to a man whose achievements -- and [[complexities]] -- reached far beyond the end zone .",0.0,0.9729366898536682,"a well-rounded [[congratulated]] to a man whose achievements -- and [[complicating]] -- reached far beyond the end zone .","Successful"
1.0,1.0,0.0,0.6174215078353882,"you won't look at religious fanatics -- or backyard sheds -- the same way again .",0.0,0.6174215078353882,"you won't look at religious fanatics -- or backyard sheds -- the same way again .","Skipped"
0.0,54.0,0.0,0.02929931879043579,"[a] boldly stroked , luridly coloured , uni-dimensional [[nonsense]] machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .",1.0,0.734049916267395,"[a] boldly stroked , luridly coloured , uni-dimensional [[daft]] machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .","Successful"
0.0,27.0,0.0,0.002986907958984375,"bearable . [[barely]] .",1.0,0.9992534518241882,"bearable . [[closely]] .","Successful"
1.0,75.0,1.0,0.0029828548431396484,"it's a testament to de niro and director michael caton-jones that by movie's end , we [[accept]] the characters and the film , flaws and all .",0.0,0.9557672739028931,"it's a testament to de niro and director michael caton-jones that by movie's end , we [[countersigned]] the characters and the film , flaws and all .","Successful"
1.0,92.0,1.0,0.0009821653366088867,"a solidly [[entertaining]] little [[film]] .",0.0,0.9993950724601746,"a solidly [[fooling]] little [[filming]] .","Successful"
0.0,143.0,0.0,0.0009802579879760742,"[[queen]] of the [[damned]] is too long with too [[little]] [[going]] on .",0.0,0.05160927772521973,"[[gwyn]] of the [[blasted]] is too long with too [[smaller]] [[goes]] on .","Failed"
1.0,149.0,1.0,0.0017715096473693848,"in his latest effort , [[storytelling]] , solondz [[has]] [[finally]] [[made]] a [[movie]] that isn't just offensive -- it also happens to be good .",0.0,0.993421733379364,"in his latest effort , [[escudos]] , solondz [[hectare]] [[eventually]] [[filed]] a [[cine]] that isn't just offensive -- it also happens to be good .","Successful"
0.0,196.0,0.0,0.0007928013801574707,"the film's [[trailer]] also [[looked]] like [[crap]] , [[so]] [[crap]] is what i was [[expecting]] .",0.0,0.039156556129455566,"the film's [[caravans]] also [[waited]] like [[frak]] , [[however]] [[claptrap]] is what i was [[pending]] .","Failed"
0.0,145.0,0.0,0.0011504888534545898,"koepp's screenplay isn't [[nearly]] [[surprising]] or [[clever]] enough to sustain a [[reasonable]] degree of suspense on its own .",1.0,0.7676703929901123,"koepp's screenplay isn't [[almost]] [[stun]] or [[malin]] enough to sustain a [[prudent]] degree of suspense on its own .","Successful"
1.0,1.0,0.0,0.9974950551986694,""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,0.0,0.9974950551986694,""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . ""","Skipped"
1.0,126.0,1.0,0.0013331174850463867,"the most [[consistently]] [[funny]] of the austin [[powers]] [[films]] .",0.0,0.9995402693748474,"the most [[ceaselessly]] [[jest]] of the austin [[competency]] [[image]] .","Successful"
1.0,54.0,1.0,0.003213047981262207,"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought [[unexpected]] gravity to blade ii .",0.0,0.8474292159080505,"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought [[unpredictable]] gravity to blade ii .","Successful"
0.0,87.0,0.0,0.0006260275840759277,"the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the [[filling]] [[missing]] .",1.0,0.724321722984314,"the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the [[satisfies]] [[dearth]] .","Successful"
1.0,51.0,1.0,0.0008624792098999023,"it's a [[very]] valuable film . . .",0.0,0.9973124861717224,"it's a [[too]] valuable film . . .","Successful"
1.0,48.0,1.0,0.003192901611328125,"[[entertaining]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .",0.0,0.7812387943267822,"[[entertained]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .","Successful"
1.0,1.0,0.0,0.9946771860122681,""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .",0.0,0.9946771860122681,""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .","Skipped"
0.0,141.0,0.0,0.0007807016372680664,"it's a big [[idea]] , but the [[film]] itself is [[small]] and shriveled .",1.0,0.9492970108985901,"it's a big [[philosophy]] , but the [[drama]] itself is [[lightweight]] and shriveled .","Successful"
0.0,158.0,0.0,0.0008087754249572754,"`martin lawrence live' is [[so]] self-pitying , i almost expected there to be a [[collection]] [[taken]] for the [[comedian]] at the [[end]] of the show .",1.0,0.6036836504936218,"`martin lawrence live' is [[yet]] self-pitying , i almost expected there to be a [[perceives]] [[catching]] for the [[comedy]] at the [[culminates]] of the show .","Successful"
1.0,23.0,1.0,0.0008302927017211914,"one [[funny]] popcorn flick .",0.0,0.9994311928749084,"one [[nosy]] popcorn flick .","Successful"
0.0,233.0,0.0,0.0006322264671325684,"an [[inept]] , [[tedious]] [[spoof]] of '70s [[kung]] [[fu]] [[pictures]] , it contains almost enough [[chuckles]] for a three-minute sketch , and no more .",1.0,0.8628633618354797,"an [[capable]] , [[strenuous]] [[simulation]] of '70s [[jung]] [[tiger]] [[photographers]] , it contains almost enough [[pleasantries]] for a three-minute sketch , and no more .","Successful"
1.0,21.0,1.0,0.0017797350883483887,"smith finds [[amusing]] juxtapositions that justify his exercise .",0.0,0.9982653856277466,"smith finds [[distracting]] juxtapositions that justify his exercise .","Successful"
1.0,77.0,1.0,0.008023679256439209,"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy [[makes]] it seem fresh again .",0.0,0.8881125450134277,"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy [[assumes]] it seem fresh again .","Successful"
1.0,30.0,1.0,0.003400862216949463,"unpretentious , [[charming]] , quirky , original",0.0,0.9810304045677185,"unpretentious , [[leggy]] , quirky , original","Successful"
1.0,1.0,0.0,0.9991623759269714,"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .",0.0,0.9991623759269714,"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .","Skipped"
1.0,189.0,1.0,0.0005972385406494141,"a [[powerful]] , chilling , and affecting [[study]] of one man's [[dying]] [[fall]] .",0.0,0.7613455057144165,"a [[reliable]] , chilling , and affecting [[consideration]] of one man's [[kiiled]] [[decreased]] .","Successful"
0.0,58.0,0.0,0.08624333143234253,"a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves [[simply]] too discouraging to let slide .",1.0,0.6084697842597961,"a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves [[just]] too discouraging to let slide .","Successful"
1.0,199.0,1.0,0.004204511642456055,"insomnia loses [[points]] when it [[surrenders]] to a formulaic bang-bang , shoot-em-up [[scene]] at the [[conclusion]] . but the [[performances]] of pacino , [[williams]] , and swank keep the [[viewer]] wide-awake all the [[way]] through .",0.0,0.8546273708343506,"insomnia loses [[topic]] when it [[handover]] to a formulaic bang-bang , shoot-em-up [[filmmaking]] at the [[extremity]] . but the [[executions]] of pacino , [[william]] , and swank keep the [[passersby]] wide-awake all the [[lanes]] through .","Successful"
1.0,164.0,1.0,0.00045931339263916016,"as a [[thoughtful]] and [[unflinching]] [[examination]] of an [[alternative]] lifestyle , [[sex]] with [[strangers]] is a success .",0.0,0.56719970703125,"as a [[tactful]] and [[ceaseless]] [[considering]] of an [[superseded]] lifestyle , [[indecent]] with [[foreigner]] is a success .","Successful"
0.0,61.0,0.0,0.0008720755577087402,"cattaneo reworks the formula that made the full monty a smashing success . . . but [[neglects]] to add the magic that made it all work .",1.0,0.8886968493461609,"cattaneo reworks the formula that made the full monty a smashing success . . . but [[unheeded]] to add the magic that made it all work .","Successful"
1.0,1.0,0.0,0.9941662549972534,"the production values are of the highest and the performances attractive without being memorable .",0.0,0.9941662549972534,"the production values are of the highest and the performances attractive without being memorable .","Skipped"
1.0,101.0,1.0,0.053812265396118164,"hey , happy ! is [[many]] [[things]] -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love story as sanguine as its title .",0.0,0.5392031669616699,"hey , happy ! is [[sizable]] [[issues]] -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love story as sanguine as its title .","Successful"
1.0,1.0,0.0,0.9963805079460144,"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .",0.0,0.9963805079460144,"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .","Skipped"
1.0,86.0,1.0,0.00043088197708129883,"in the director's cut , the film is not only a love song to the movies but it also is more [[fully]] an example of the kind of [[lush]] , all-enveloping movie experience it rhapsodizes .",0.0,0.8761461973190308,"in the director's cut , the film is not only a love song to the movies but it also is more [[solely]] an example of the kind of [[palatial]] , all-enveloping movie experience it rhapsodizes .","Successful"
0.0,115.0,0.0,0.0005080699920654297,"far-fetched premise , convoluted plot , and thematic [[mumbo]] [[jumbo]] about destiny and redemptive [[love]] .",1.0,0.998986005783081,"far-fetched premise , convoluted plot , and thematic [[gobbledygook]] [[daunting]] about destiny and redemptive [[enjoy]] .","Successful"
1.0,33.0,1.0,0.025522887706756592,"this amiable picture talks tough , but it's all bluster -- in the end it's as [[sweet]] as greenfingers . . .",0.0,0.8531058430671692,"this amiable picture talks tough , but it's all bluster -- in the end it's as [[soft]] as greenfingers . . .","Successful"
1.0,65.0,1.0,0.0008646845817565918,"an animation [[landmark]] as [[monumental]] as disney's 1937 breakthrough snow white and the seven dwarfs .",0.0,0.9974902868270874,"an animation [[landmarks]] as [[heavy]] as disney's 1937 breakthrough snow white and the seven dwarfs .","Successful"
0.0,178.0,0.0,0.0005722641944885254,"to [[call]] this [[film]] a [[lump]] of [[coal]] would only [[be]] to [[flatter]] it .",0.0,0.1426844596862793,"to [[require]] this [[stills]] a [[larva]] of [[carbons]] would only [[have]] to [[soften]] it .","Failed"
1.0,51.0,1.0,0.0017101168632507324,"[[great]] character interaction .",0.0,0.9988847970962524,"[[gargantuan]] character interaction .","Successful"
0.0,62.0,0.0,0.006969630718231201,"more [[likely]] to have you scratching your head than [[hiding]] under your seat .",1.0,0.9960580468177795,"more [[capable]] to have you scratching your head than [[disguising]] under your seat .","Successful"
1.0,243.0,1.0,0.0012205243110656738,"that haynes can both [[maintain]] and [[dismantle]] the [[facades]] that his [[genre]] and his [[character]] [[construct]] is a wonderous accomplishment of veracity and [[narrative]] [[grace]] .",0.0,0.7651123404502869,"that haynes can both [[remain]] and [[scrapping]] the [[fronts]] that his [[types]] and his [[characters]] [[designed]] is a wonderous accomplishment of veracity and [[storyline]] [[pardoned]] .","Successful"
1.0,48.0,1.0,0.010739445686340332,"those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his [[reserved]] but existential poignancy .",0.0,0.658898651599884,"those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his [[proviso]] but existential poignancy .","Successful"
