"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,131.0,0.0,0.0006192922592163086,"directed in a [[flashy]] , empty sub-music video style by a director so self-possessed he actually adds a period to his first name",0.0,0.44918155670166016,"directed in a [[brilliant]] , empty sub-music video style by a director so self-possessed he actually adds a period to his first name","Successful"
0.0,649.0,0.0,0.000810086727142334,"the movie is [[concocted]] and carried out by folks worthy of scorn , and the [[nicest]] [[thing]] i can say is that i can't [[remember]] a [[single]] name responsible for it .",1.0,0.9017840027809143,"the movie is [[crafted]] and carried out by folks worthy of scorn , and the [[loveliest]] [[aspect]] i can say is that i can't [[reminisce]] a [[lonely]] name responsible for it .","Successful"
0.0,97.0,0.0,0.0010287761688232422,"aptly named , this shimmering , beautifully costumed and filmed production doesn't [[work]] for me .",1.0,0.9983689188957214,"aptly named , this shimmering , beautifully costumed and filmed production doesn't [[labor]] for me .","Successful"
1.0,61.0,1.0,0.0006738901138305664,"an enthralling , [[entertaining]] [[feature]] .",1.0,0.0028943419456481934,"an enthralling , [[amusement]] [[attribute]] .","Failed"
1.0,176.0,1.0,0.0007828474044799805,". . . a [[sweetly]] [[affecting]] story about four sisters who are coping , in one way or another , with life's endgame .",0.0,0.977898895740509,". . . a [[mildly]] [[afflicting]] story about four sisters who are coping , in one way or another , with life's endgame .","Successful"
0.0,96.0,0.0,0.0007968544960021973,"a slow-moving police-procedural [[thriller]] that takes its [[title]] all too [[literally]] .",1.0,0.9882780909538269,"a slow-moving police-procedural [[gripping]] that takes its [[name]] all too [[hardly]] .","Successful"
1.0,345.0,1.0,0.0011655688285827637,"the engagingly primitive [[animated]] special effects contribute to a mood that's [[sustained]] through the surprisingly [[somber]] conclusion .",0.0,0.6039333343505859,"the engagingly primitive [[prompted]] special effects contribute to a mood that's [[incessant]] through the surprisingly [[dreary]] conclusion .","Successful"
0.0,30.0,0.0,0.0012325048446655273,"it should be doing a [[lot]] of [[things]] , but doesn't .",0.0,0.0013440847396850586,"it should be doing a [[fate]] of [[matters]] , but doesn't .","Failed"
0.0,1.0,1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .","Skipped"
1.0,1.0,0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .","Skipped"
0.0,119.0,0.0,0.0012367963790893555,"'[[opening]] up' the [[play]] more has [[partly]] [[closed]] it down .",0.0,0.045911431312561035,"'[[open]] up' the [[cheek]] more has [[parte]] [[nears]] it down .","Failed"
0.0,271.0,0.0,0.000577092170715332,"the rules of attraction gets us too drunk on the party [[favors]] to sober us up with the [[transparent]] attempts at moralizing .",1.0,0.6696676015853882,"the rules of attraction gets us too drunk on the party [[prefer]] to sober us up with the [[clarity]] attempts at moralizing .","Successful"
1.0,1.0,0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .",0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .","Skipped"
1.0,1.0,0.0,0.9967754483222961,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",0.0,0.9967754483222961,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .","Skipped"
0.0,315.0,0.0,0.0007140040397644043,"it has the right approach and the right opening premise , but it [[lacks]] the zest and it goes for a plot twist instead of [[trusting]] the material .",1.0,0.9982059597969055,"it has the right approach and the right opening premise , but it [[dearth]] the zest and it goes for a plot twist instead of [[relying]] the material .","Successful"
0.0,115.0,0.0,0.0014889836311340332,"ninety minutes of viva castro ! can be as [[tiresome]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included",1.0,0.8365101218223572,"ninety minutes of viva castro ! can be as [[uninspiring]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included","Successful"
1.0,184.0,1.0,0.0014795660972595215,"an enormously [[entertaining]] movie , like [[nothing]] we've ever seen before , and yet completely familiar .",0.0,0.9983299970626831,"an enormously [[comic]] movie , like [[nope]] we've ever seen before , and yet completely familiar .","Successful"
0.0,326.0,0.0,0.0015998482704162598,"after several [[scenes]] of this tacky nonsense , you'll be [[wistful]] for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .",0.0,0.4639403820037842,"after several [[photography]] of this tacky nonsense , you'll be [[introspective]] for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .","Successful"
0.0,1.0,1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .","Skipped"
1.0,204.0,1.0,0.004518389701843262,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses [[lends]] the film a resonant undertone of tragedy .",0.0,0.947155773639679,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses [[prescribes]] the film a resonant undertone of tragedy .","Successful"
0.0,75.0,0.0,0.0013762712478637695,"the [[romance]] between the [[leads]] isn't as [[compelling]] or as [[believable]] as it should be .",0.0,0.0018928050994873047,"the [[roman]] between the [[leeds]] isn't as [[conclusive]] or as [[reliably]] as it should be .","Failed"
0.0,224.0,0.0,0.0010544657707214355,"the movie is a [[little]] tired ; [[maybe]] the original inspiration has [[run]] its course .",0.0,0.3003743290901184,"the movie is a [[minimal]] tired ; [[apt]] the original inspiration has [[managed]] its course .","Successful"
1.0,280.0,1.0,0.0009569525718688965,"the story itself it mostly told through on-camera interviews with several survivors , [[whose]] riveting memories are rendered with such [[clarity]] that it's as if it all happened only yesterday .",0.0,0.9376736879348755,"the story itself it mostly told through on-camera interviews with several survivors , [[whoever]] riveting memories are rendered with such [[clarification]] that it's as if it all happened only yesterday .","Successful"
1.0,446.0,1.0,0.00042885541915893555,"a [[passionately]] inquisitive [[film]] determined to [[uncover]] the [[truth]] and [[hopefully]] [[inspire]] action .",0.0,0.8258511424064636,"a [[strenuously]] inquisitive [[kino]] determined to [[discloses]] the [[verdad]] and [[thankfully]] [[instil]] action .","Successful"
0.0,212.0,0.0,0.0003581047058105469,"a zombie movie in every sense of the word--mindless , lifeless , [[meandering]] , loud , [[painful]] , obnoxious .",1.0,0.9981265068054199,"a zombie movie in every sense of the word--mindless , lifeless , [[verdant]] , loud , [[painstaking]] , obnoxious .","Successful"
0.0,917.0,0.0,0.0009414553642272949,"the [[movie]] doesn't [[generate]] a [[lot]] of [[energy]] . it is [[dark]] , brooding and [[slow]] , and [[takes]] its [[central]] [[idea]] [[way]] too [[seriously]] .",0.0,0.0024884939193725586,"the [[film]] doesn't [[cause]] a [[many]] of [[electricity]] . it is [[bleak]] , brooding and [[slowdown]] , and [[chosen]] its [[critical]] [[inkling]] [[forma]] too [[strongly]] .","Failed"
1.0,488.0,1.0,0.0036260485649108887,"highlighted by a [[gritty]] style and an excellent cast , it's better than one [[might]] [[expect]] when you look at the list of movies starring ice-t in a major role .",0.0,0.9911198616027832,"highlighted by a [[joyless]] style and an excellent cast , it's better than one [[maybe]] [[await]] when you look at the list of movies starring ice-t in a major role .","Successful"
0.0,600.0,0.0,0.0015925765037536621,"the first [[mistake]] , i suspect , is [[casting]] shatner as a legendary professor and kunis as a [[brilliant]] college student--where's pauly shore as the [[rocket]] scientist ?",1.0,0.7574489116668701,"the first [[misspelled]] , i suspect , is [[blown]] shatner as a legendary professor and kunis as a [[marvelous]] college student--where's pauly shore as the [[howitzers]] scientist ?","Successful"
1.0,107.0,1.0,0.004357814788818359,"one of [jaglom's] better efforts -- a [[wry]] and sometime bitter movie about love .",0.0,0.9988980889320374,"one of [jaglom's] better efforts -- a [[sardonic]] and sometime bitter movie about love .","Successful"
0.0,72.0,0.0,0.0011182427406311035,"essentially , the film is [[weak]] on detail and strong on personality",1.0,0.9991708397865295,"essentially , the film is [[vulnerable]] on detail and strong on personality","Successful"
1.0,115.0,1.0,0.004636049270629883,"if it's unnerving suspense you're after -- you'll find it with ring , an indisputably [[spooky]] film ; with a screenplay to die for .",0.0,0.9994860291481018,"if it's unnerving suspense you're after -- you'll find it with ring , an indisputably [[dreadful]] film ; with a screenplay to die for .","Successful"
0.0,1.0,1.0,0.9957855343818665,"in terms of execution this movie is careless and unfocused .",1.0,0.9957855343818665,"in terms of execution this movie is careless and unfocused .","Skipped"
1.0,142.0,1.0,0.01594376564025879,"about the best thing you could say about narc is that it's a rock-solid [[little]] genre picture . whether you like it or not is basically a matter of taste .",0.0,0.998279333114624,"about the best thing you could say about narc is that it's a rock-solid [[scant]] genre picture . whether you like it or not is basically a matter of taste .","Successful"
1.0,130.0,1.0,0.0009120702743530273,"affable if not timeless , like mike raises some worthwhile themes while [[delivering]] a wholesome fantasy for kids .",0.0,0.8581954836845398,"affable if not timeless , like mike raises some worthwhile themes while [[offered]] a wholesome fantasy for kids .","Successful"
1.0,1.0,0.0,0.9921224117279053,"less cinematically powerful than quietly and deeply moving , which is powerful in itself .",0.0,0.9921224117279053,"less cinematically powerful than quietly and deeply moving , which is powerful in itself .","Skipped"
1.0,311.0,1.0,0.0004349350929260254,"a well-rounded [[tribute]] to a man whose achievements -- and complexities -- reached far [[beyond]] the end [[zone]] .",0.0,0.6319896578788757,"a well-rounded [[thanking]] to a man whose achievements -- and complexities -- reached far [[afterlife]] the end [[zoning]] .","Successful"
1.0,1.0,0.0,0.6174215078353882,"you won't look at religious fanatics -- or backyard sheds -- the same way again .",0.0,0.6174215078353882,"you won't look at religious fanatics -- or backyard sheds -- the same way again .","Skipped"
0.0,152.0,0.0,0.02929931879043579,"[a] boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates [[like]] so much crypt mist in the brain .",1.0,0.9981666207313538,"[a] boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates [[enjoy]] so much crypt mist in the brain .","Successful"
0.0,28.0,0.0,0.002986907958984375,"bearable . [[barely]] .",1.0,0.9976570010185242,"bearable . [[jen]] .","Successful"
1.0,235.0,1.0,0.0029828548431396484,"it's a [[testament]] to de niro and director michael caton-jones that by movie's end , we [[accept]] the characters and the film , flaws and all .",0.0,0.9818888902664185,"it's a [[testimonials]] to de niro and director michael caton-jones that by movie's end , we [[tolerate]] the characters and the film , flaws and all .","Successful"
1.0,93.0,1.0,0.0009821653366088867,"a [[solidly]] entertaining little [[film]] .",0.0,0.9993910193443298,"a [[vehemently]] entertaining little [[filming]] .","Successful"
0.0,193.0,0.0,0.0009802579879760742,"[[queen]] of the [[damned]] is too long with too [[little]] [[going]] on .",0.0,0.3589572310447693,"[[unadulterated]] of the [[cursed]] is too long with too [[small]] [[vanish]] on .","Successful"
1.0,125.0,1.0,0.0017715096473693848,"in his latest effort , storytelling , solondz has finally made a movie that isn't just offensive -- it also happens to be [[good]] .",0.0,0.8762689828872681,"in his latest effort , storytelling , solondz has finally made a movie that isn't just offensive -- it also happens to be [[opportune]] .","Successful"
0.0,294.0,0.0,0.0007928013801574707,"the film's [[trailer]] [[also]] [[looked]] [[like]] [[crap]] , so [[crap]] is what i was [[expecting]] .",0.0,0.0025055408477783203,"the film's [[towing]] [[again]] [[ticked]] [[likes]] [[shit]] , so [[shit]] is what i was [[wait]] .","Failed"
0.0,329.0,0.0,0.0011504888534545898,"koepp's [[screenplay]] isn't [[nearly]] surprising or [[clever]] enough to sustain a [[reasonable]] degree of suspense on its own .",1.0,0.5102064609527588,"koepp's [[screenwriting]] isn't [[scarcely]] surprising or [[adroit]] enough to sustain a [[justifiable]] degree of suspense on its own .","Successful"
1.0,1.0,0.0,0.9974950551986694,""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,0.0,0.9974950551986694,""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . ""","Skipped"
1.0,99.0,1.0,0.0013331174850463867,"the most [[consistently]] [[funny]] of the austin powers films .",0.0,0.9994677305221558,"the most [[ceaselessly]] [[odd]] of the austin powers films .","Successful"
1.0,165.0,1.0,0.003213047981262207,"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought [[unexpected]] gravity to blade ii .",0.0,0.9695388674736023,"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought [[accidental]] gravity to blade ii .","Successful"
0.0,309.0,0.0,0.0006260275840759277,"the big finish is a bit [[like]] getting all excited about a chocolate eclair and then biting into it and finding the filling [[missing]] .",1.0,0.9959417581558228,"the big finish is a bit [[loved]] getting all excited about a chocolate eclair and then biting into it and finding the filling [[unaccounted]] .","Successful"
1.0,28.0,1.0,0.0008624792098999023,"it's a very [[valuable]] film . . .",0.0,0.9964163303375244,"it's a very [[inestimable]] film . . .","Successful"
1.0,115.0,1.0,0.003192901611328125,"[[entertaining]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .",0.0,0.9989433288574219,"[[distracting]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .","Successful"
1.0,1.0,0.0,0.9946771860122681,""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .",0.0,0.9946771860122681,""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .","Skipped"
0.0,142.0,0.0,0.0007807016372680664,"it's a [[big]] idea , but the film itself is [[small]] and [[shriveled]] .",1.0,0.7904536724090576,"it's a [[hefty]] idea , but the film itself is [[petite]] and [[spindly]] .","Successful"
0.0,457.0,0.0,0.0008087754249572754,"`martin lawrence live' is so self-pitying , i [[almost]] expected there to be a [[collection]] taken for the [[comedian]] at the [[end]] of the [[show]] .",1.0,0.6904685497283936,"`martin lawrence live' is so self-pitying , i [[scarcely]] expected there to be a [[gather]] taken for the [[humor]] at the [[conclude]] of the [[spectacle]] .","Successful"
1.0,53.0,1.0,0.0008302927017211914,"one [[funny]] popcorn flick .",0.0,0.999333381652832,"one [[odd]] popcorn flick .","Successful"
0.0,604.0,0.0,0.0006322264671325684,"an [[inept]] , [[tedious]] [[spoof]] of '70s [[kung]] [[fu]] [[pictures]] , it [[contains]] [[almost]] [[enough]] [[chuckles]] for a three-minute [[sketch]] , and no more .",0.0,0.007488608360290527,"an [[inconvenient]] , [[arduous]] [[simulation]] of '70s [[jung]] [[tiger]] [[imagery]] , it [[involves]] [[approximately]] [[somewhat]] [[grin]] for a three-minute [[outline]] , and no more .","Failed"
1.0,136.0,1.0,0.0017797350883483887,"smith [[finds]] [[amusing]] juxtapositions that [[justify]] his exercise .",0.0,0.9671885371208191,"smith [[detects]] [[comical]] juxtapositions that [[legitimize]] his exercise .","Successful"
1.0,155.0,1.0,0.008023679256439209,"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem [[fresh]] again .",0.0,0.9972390532493591,"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem [[fraiche]] again .","Successful"
1.0,54.0,1.0,0.003400862216949463,"unpretentious , charming , [[quirky]] , original",0.0,0.5974597930908203,"unpretentious , charming , [[demented]] , original","Successful"
1.0,1.0,0.0,0.9991623759269714,"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .",0.0,0.9991623759269714,"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .","Skipped"
1.0,299.0,1.0,0.0005972385406494141,"a [[powerful]] , [[chilling]] , and [[affecting]] study of one man's [[dying]] [[fall]] .",0.0,0.986061692237854,"a [[robust]] , [[cool]] , and [[afflict]] study of one man's [[muerte]] [[dropped]] .","Successful"
0.0,161.0,0.0,0.08624333143234253,"a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves simply too discouraging to let [[slide]] .",1.0,0.9817658066749573,"a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves simply too discouraging to let [[skid]] .","Successful"
1.0,578.0,1.0,0.004204511642456055,"insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the [[performances]] of pacino , williams , and swank [[keep]] the [[viewer]] wide-awake all the [[way]] through .",0.0,0.9098283648490906,"insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the [[reproductions]] of pacino , williams , and swank [[preserve]] the [[viewfinder]] wide-awake all the [[routing]] through .","Successful"
1.0,402.0,1.0,0.00045931339263916016,"as a [[thoughtful]] and [[unflinching]] [[examination]] of an alternative lifestyle , [[sex]] with [[strangers]] is a [[success]] .",0.0,0.9567611813545227,"as a [[circumspect]] and [[steadfast]] [[inspected]] of an alternative lifestyle , [[pornographic]] with [[foreigner]] is a [[avail]] .","Successful"
0.0,140.0,0.0,0.0008720755577087402,"cattaneo reworks the formula that made the full monty a smashing success . . . but [[neglects]] to add the magic that made it all work .",1.0,0.9964029788970947,"cattaneo reworks the formula that made the full monty a smashing success . . . but [[overlooking]] to add the magic that made it all work .","Successful"
1.0,1.0,0.0,0.9941662549972534,"the production values are of the highest and the performances attractive without being memorable .",0.0,0.9941662549972534,"the production values are of the highest and the performances attractive without being memorable .","Skipped"
1.0,168.0,1.0,0.053812265396118164,"hey , happy ! is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love story as [[sanguine]] as its title .",0.0,0.9759771823883057,"hey , happy ! is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love story as [[goddamned]] as its title .","Successful"
1.0,1.0,0.0,0.9963805079460144,"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .",0.0,0.9963805079460144,"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .","Skipped"
1.0,256.0,1.0,0.00043088197708129883,"in the director's cut , the film is not only a love song to the movies but it also is more [[fully]] an example of the kind of [[lush]] , all-enveloping movie experience it rhapsodizes .",0.0,0.7009667754173279,"in the director's cut , the film is not only a love song to the movies but it also is more [[altogether]] an example of the kind of [[plush]] , all-enveloping movie experience it rhapsodizes .","Successful"
0.0,124.0,0.0,0.0005080699920654297,"far-fetched premise , [[convoluted]] plot , and thematic [[mumbo]] jumbo about destiny and redemptive love .",1.0,0.9983424544334412,"far-fetched premise , [[sophisticated]] plot , and thematic [[baloney]] jumbo about destiny and redemptive love .","Successful"
1.0,73.0,1.0,0.025522887706756592,"this amiable picture talks tough , but it's all bluster -- in the end it's as [[sweet]] as greenfingers . . .",0.0,0.9958783984184265,"this amiable picture talks tough , but it's all bluster -- in the end it's as [[sugared]] as greenfingers . . .","Successful"
1.0,187.0,1.0,0.0008646845817565918,"an animation [[landmark]] as [[monumental]] as disney's 1937 breakthrough snow white and the seven dwarfs .",0.0,0.9883854985237122,"an animation [[eventful]] as [[colossal]] as disney's 1937 breakthrough snow white and the seven dwarfs .","Successful"
0.0,128.0,0.0,0.0005722641944885254,"to call this film a lump of coal [[would]] only be to [[flatter]] it .",1.0,0.9234311580657959,"to call this film a lump of coal [[cannot]] only be to [[reassures]] it .","Successful"
1.0,40.0,1.0,0.0017101168632507324,"[[great]] character interaction .",0.0,0.9984675645828247,"[[prodigious]] character interaction .","Successful"
0.0,106.0,0.0,0.006969630718231201,"more [[likely]] to have you scratching your head than [[hiding]] under your seat .",0.0,0.4111049771308899,"more [[perhaps]] to have you scratching your head than [[disguising]] under your seat .","Successful"
1.0,681.0,1.0,0.0012205243110656738,"that [[haynes]] can both [[maintain]] and [[dismantle]] the [[facades]] that his [[genre]] and his [[character]] [[construct]] is a wonderous [[accomplishment]] of [[veracity]] and [[narrative]] [[grace]] .",1.0,0.017740368843078613,"that [[heinz]] can both [[retains]] and [[scrapping]] the [[decor]] that his [[types]] and his [[characters]] [[constructions]] is a wonderous [[accomplishing]] of [[sincerity]] and [[narrator]] [[pardon]] .","Failed"
1.0,106.0,1.0,0.010739445686340332,"those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his [[reserved]] but existential poignancy .",1.0,0.45802175998687744,"those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his [[reservists]] but existential poignancy .","Successful"
1.0,374.0,1.0,0.00527644157409668,". it's a testament to the film's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a [[sheer]] unbridled delight in the [[way]] the story unfurls . . .",0.0,0.6893067359924316,". it's a testament to the film's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a [[only]] unbridled delight in the [[routing]] the story unfurls . . .","Successful"
