"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,4491.0,0.0,0.0009414553642272949,"the [[movie]] doesn't [[generate]] a lot of energy . it is [[dark]] , brooding and [[slow]] , and takes its central [[idea]] [[way]] too [[seriously]] .",0.0,0.001946091651916504,"the [[film]] doesn't [[produce]] a lot of energy . it is [[bleak]] , brooding and [[slowdown]] , and takes its central [[concept]] [[form]] too [[sharply]] .","Failed"
1.0,456.0,1.0,0.0036260485649108887,"highlighted by a gritty style and an excellent cast , it's better than one [[might]] [[expect]] when you look at the list of [[movies]] starring ice-t in a major role .",0.0,0.9282562732696533,"highlighted by a gritty style and an excellent cast , it's better than one [[maybe]] [[await]] when you look at the list of [[teatro]] starring ice-t in a major role .","Successful"
0.0,1584.0,0.0,0.0015925765037536621,"the first [[mistake]] , i [[suspect]] , is casting shatner as a legendary professor and kunis as a [[brilliant]] [[college]] student--where's pauly [[shore]] as the rocket scientist ?",1.0,0.6325111985206604,"the first [[misspelled]] , i [[mistrustful]] , is casting shatner as a legendary professor and kunis as a [[delightful]] [[academic]] student--where's pauly [[onshore]] as the rocket scientist ?","Successful"
1.0,5.0,1.0,0.004357814788818359,"one of [jaglom's] better efforts -- a [[wry]] and sometime bitter movie about love .",0.0,0.9988980889320374,"one of [jaglom's] better efforts -- a [[sardonic]] and sometime bitter movie about love .","Successful"
0.0,11.0,0.0,0.0011182427406311035,"essentially , the film is [[weak]] on detail and strong on personality",1.0,0.9991708397865295,"essentially , the film is [[vulnerable]] on detail and strong on personality","Successful"
1.0,71.0,1.0,0.004636049270629883,"if it's unnerving suspense you're after -- you'll find it with ring , an indisputably [[spooky]] film ; with a screenplay to die for .",0.0,0.9994860291481018,"if it's unnerving suspense you're after -- you'll find it with ring , an indisputably [[dreadful]] film ; with a screenplay to die for .","Successful"
0.0,1.0,1.0,0.9957855343818665,"in terms of execution this movie is careless and unfocused .",1.0,0.9957855343818665,"in terms of execution this movie is careless and unfocused .","Skipped"
1.0,42.0,1.0,0.01594376564025879,"about the best thing you could say about narc is that it's a rock-solid [[little]] genre picture . whether you like it or not is basically a matter of taste .",0.0,0.998279333114624,"about the best thing you could say about narc is that it's a rock-solid [[scant]] genre picture . whether you like it or not is basically a matter of taste .","Successful"
1.0,10.0,1.0,0.0009120702743530273,"affable if not timeless , like mike raises some worthwhile themes while [[delivering]] a wholesome fantasy for kids .",0.0,0.8581948280334473,"affable if not timeless , like mike raises some worthwhile themes while [[offered]] a wholesome fantasy for kids .","Successful"
1.0,1.0,0.0,0.9921224117279053,"less cinematically powerful than quietly and deeply moving , which is powerful in itself .",0.0,0.9921224117279053,"less cinematically powerful than quietly and deeply moving , which is powerful in itself .","Skipped"
1.0,548.0,1.0,0.0004349350929260254,"a well-rounded [[tribute]] to a man whose achievements -- and complexities -- [[reached]] far beyond the end zone .",0.0,0.8469215035438538,"a well-rounded [[congratulated]] to a man whose achievements -- and complexities -- [[totaled]] far beyond the end zone .","Successful"
1.0,1.0,0.0,0.6174215078353882,"you won't look at religious fanatics -- or backyard sheds -- the same way again .",0.0,0.6174215078353882,"you won't look at religious fanatics -- or backyard sheds -- the same way again .","Skipped"
0.0,128.0,0.0,0.02929931879043579,"[a] boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates [[like]] so much crypt mist in the brain .",1.0,0.9963828325271606,"[a] boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates [[loves]] so much crypt mist in the brain .","Successful"
0.0,13.0,0.0,0.002986907958984375,"bearable . [[barely]] .",1.0,0.9972150325775146,"bearable . [[practically]] .","Successful"
1.0,261.0,1.0,0.0029828548431396484,"it's a testament to de niro and director michael caton-jones that by movie's end , we [[accept]] the characters and the film , [[flaws]] and all .",0.0,0.9263359904289246,"it's a testament to de niro and director michael caton-jones that by movie's end , we [[tolerate]] the characters and the film , [[failures]] and all .","Successful"
1.0,74.0,1.0,0.0009821653366088867,"a solidly [[entertaining]] little film .",0.0,0.9996253848075867,"a solidly [[bothersome]] little film .","Successful"
0.0,2077.0,0.0,0.0009802579879760742,"[[queen]] of the [[damned]] is too [[long]] with too [[little]] [[going]] on .",0.0,0.0160062313079834,"[[gwyn]] of the [[cursed]] is too [[lengthy]] with too [[lesser]] [[go]] on .","Failed"
1.0,396.0,1.0,0.0017715096473693848,"in his latest [[effort]] , [[storytelling]] , solondz has [[finally]] made a movie that isn't just offensive -- it also happens to be [[good]] .",0.0,0.5733990669250488,"in his latest [[attempt]] , [[anecdote]] , solondz has [[enfin]] made a movie that isn't just offensive -- it also happens to be [[alright]] .","Successful"
0.0,2301.0,0.0,0.0007928013801574707,"the film's [[trailer]] also looked like [[crap]] , so [[crap]] is what i was [[expecting]] .",1.0,0.8255332708358765,"the film's [[tugs]] also looked like [[damn]] , so [[frak]] is what i was [[anticipation]] .","Successful"
0.0,1245.0,0.0,0.0011504888534545898,"koepp's screenplay isn't nearly [[surprising]] or [[clever]] [[enough]] to [[sustain]] a reasonable degree of suspense on its own .",1.0,0.9980130791664124,"koepp's screenplay isn't nearly [[puzzling]] or [[shrewd]] [[suffice]] to [[keeping]] a reasonable degree of suspense on its own .","Successful"
1.0,1.0,0.0,0.9974950551986694,""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,0.0,0.9974950551986694,""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . ""","Skipped"
1.0,286.0,1.0,0.0013331174850463867,"the most consistently [[funny]] of the austin powers [[films]] .",0.0,0.9969012141227722,"the most consistently [[nosy]] of the austin powers [[kino]] .","Successful"
1.0,185.0,1.0,0.003213047981262207,"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought [[unexpected]] gravity to blade ii .",0.0,0.8364459872245789,"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought [[contingencies]] gravity to blade ii .","Successful"
0.0,1260.0,0.0,0.0006260275840759277,"the [[big]] finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling [[missing]] .",1.0,0.9807816743850708,"the [[tremendous]] finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling [[unaccounted]] .","Successful"
1.0,152.0,1.0,0.0008624792098999023,"it's a very [[valuable]] film . . .",0.0,0.5400349497795105,"it's a very [[justifiable]] film . . .","Successful"
1.0,22.0,1.0,0.003192901611328125,"entertaining [[despite]] its one-joke premise with the thesis that women from venus and men from mars can indeed get together .",0.0,0.937985360622406,"entertaining [[whereas]] its one-joke premise with the thesis that women from venus and men from mars can indeed get together .","Successful"
1.0,1.0,0.0,0.9946771860122681,""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .",0.0,0.9946771860122681,""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .","Skipped"
0.0,2123.0,0.0,0.0007807016372680664,"it's a [[big]] [[idea]] , but the film itself is [[small]] and shriveled .",0.0,0.1463078260421753,"it's a [[delightful]] [[ideologically]] , but the film itself is [[less]] and shriveled .","Failed"
0.0,3227.0,0.0,0.0008087754249572754,"`martin [[lawrence]] live' is so self-pitying , i [[almost]] [[expected]] there to be a [[collection]] [[taken]] for the [[comedian]] at the end of the [[show]] .",1.0,0.8102392554283142,"`martin [[lorenzo]] live' is so self-pitying , i [[scarcely]] [[wait]] there to be a [[gathered]] [[selecting]] for the [[comic]] at the end of the [[exposition]] .","Successful"
1.0,68.0,1.0,0.0008302927017211914,"one [[funny]] popcorn flick .",0.0,0.9996448755264282,"one [[farcical]] popcorn flick .","Successful"
0.0,3739.0,0.0,0.0006322264671325684,"an [[inept]] , [[tedious]] spoof of '70s kung fu [[pictures]] , it [[contains]] [[almost]] enough [[chuckles]] for a three-minute [[sketch]] , and no more .",0.0,0.0017432570457458496,"an [[impotent]] , [[grueling]] spoof of '70s kung fu [[stills]] , it [[comprises]] [[scarcely]] enough [[chuckle]] for a three-minute [[biographical]] , and no more .","Failed"
1.0,100.0,1.0,0.0017797350883483887,"smith finds [[amusing]] juxtapositions that [[justify]] his exercise .",0.0,0.8688592910766602,"smith finds [[droll]] juxtapositions that [[warranted]] his exercise .","Successful"
1.0,671.0,1.0,0.008023679256439209,"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem [[fresh]] again .",0.0,0.9972390532493591,"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem [[fraiche]] again .","Successful"
1.0,58.0,1.0,0.003400862216949463,"unpretentious , [[charming]] , quirky , original",0.0,0.9810304045677185,"unpretentious , [[leggy]] , quirky , original","Successful"
1.0,1.0,0.0,0.9991623759269714,"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .",0.0,0.9991623759269714,"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .","Skipped"
1.0,1253.0,1.0,0.0005972385406494141,"a powerful , [[chilling]] , and [[affecting]] study of one man's dying [[fall]] .",0.0,0.9041389226913452,"a powerful , [[colder]] , and [[toque]] study of one man's dying [[dropped]] .","Successful"
0.0,592.0,0.0,0.08624333143234253,"a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves simply too discouraging to let [[slide]] .",1.0,0.9817659258842468,"a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves simply too discouraging to let [[skid]] .","Successful"
1.0,1164.0,1.0,0.004204511642456055,"insomnia [[loses]] [[points]] when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the performances of [[pacino]] , williams , and swank [[keep]] the viewer wide-awake all the [[way]] through .",0.0,0.5842591524124146,"insomnia [[looses]] [[dot]] when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the performances of [[deniro]] , williams , and swank [[conserve]] the viewer wide-awake all the [[routing]] through .","Successful"
1.0,675.0,1.0,0.00045931339263916016,"as a [[thoughtful]] and unflinching [[examination]] of an [[alternative]] lifestyle , sex with strangers is a [[success]] .",0.0,0.6667773723602295,"as a [[pensive]] and unflinching [[consideration]] of an [[replacement]] lifestyle , sex with strangers is a [[materialization]] .","Successful"
0.0,127.0,0.0,0.0008720755577087402,"cattaneo reworks the formula that made the full monty a smashing success . . . but [[neglects]] to add the magic that made it all work .",1.0,0.9964029788970947,"cattaneo reworks the formula that made the full monty a smashing success . . . but [[overlooking]] to add the magic that made it all work .","Successful"
1.0,1.0,0.0,0.9941662549972534,"the production values are of the highest and the performances attractive without being memorable .",0.0,0.9941662549972534,"the production values are of the highest and the performances attractive without being memorable .","Skipped"
1.0,109.0,1.0,0.053812265396118164,"hey , happy ! is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love story as [[sanguine]] as its title .",0.0,0.9960136413574219,"hey , happy ! is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love story as [[bloody]] as its title .","Successful"
1.0,1.0,0.0,0.9963805079460144,"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .",0.0,0.9963805079460144,"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .","Skipped"
1.0,925.0,1.0,0.00043088197708129883,"in the director's cut , the film is not only a love [[song]] to the movies but it also is more [[fully]] an example of the kind of [[lush]] , all-enveloping movie experience it rhapsodizes .",0.0,0.6231772303581238,"in the director's cut , the film is not only a love [[sung]] to the movies but it also is more [[altogether]] an example of the kind of [[opulent]] , all-enveloping movie experience it rhapsodizes .","Successful"
0.0,137.0,0.0,0.0005080699920654297,"far-fetched [[premise]] , convoluted plot , and thematic mumbo jumbo about destiny and redemptive [[love]] .",1.0,0.9184567332267761,"far-fetched [[prerequisite]] , convoluted plot , and thematic mumbo jumbo about destiny and redemptive [[enjoyed]] .","Successful"
1.0,129.0,1.0,0.025522887706756592,"this amiable picture talks tough , but it's all bluster -- in the end it's as [[sweet]] as greenfingers . . .",0.0,0.9958783984184265,"this amiable picture talks tough , but it's all bluster -- in the end it's as [[sugared]] as greenfingers . . .","Successful"
1.0,839.0,1.0,0.0008646845817565918,"an animation [[landmark]] as [[monumental]] as disney's 1937 [[breakthrough]] [[snow]] white and the seven dwarfs .",0.0,0.9910613894462585,"an animation [[historic]] as [[humongous]] as disney's 1937 [[breakdown]] [[snowstorm]] white and the seven dwarfs .","Successful"
0.0,1030.0,0.0,0.0005722641944885254,"to call this [[film]] a lump of coal [[would]] only be to [[flatter]] it .",0.0,0.07011067867279053,"to call this [[cine]] a lump of coal [[could]] only be to [[reassures]] it .","Failed"
1.0,86.0,1.0,0.0017101168632507324,"[[great]] character interaction .",0.0,0.9984675645828247,"[[prodigious]] character interaction .","Successful"
0.0,467.0,0.0,0.006969630718231201,"more [[likely]] to have you scratching your head than [[hiding]] under your seat .",1.0,0.6062338352203369,"more [[opportunity]] to have you scratching your head than [[disguising]] under your seat .","Successful"
1.0,1623.0,1.0,0.0012205243110656738,"that haynes can both maintain and [[dismantle]] the facades that his genre and his character construct is a wonderous [[accomplishment]] of veracity and narrative grace .",0.0,0.990162193775177,"that haynes can both maintain and [[ruined]] the facades that his genre and his character construct is a wonderous [[materialization]] of veracity and narrative grace .","Successful"
1.0,76.0,1.0,0.010739445686340332,"those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his [[reserved]] but existential poignancy .",0.0,0.7468351125717163,"those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his [[bookings]] but existential poignancy .","Successful"
1.0,1639.0,1.0,0.00527644157409668,". it's a testament to the film's considerable [[charm]] that it succeeds in [[entertaining]] , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a [[sheer]] unbridled [[delight]] in the way the story unfurls . . .",0.0,0.561829149723053,". it's a testament to the film's considerable [[charisma]] that it succeeds in [[amuse]] , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a [[merely]] unbridled [[rejoicing]] in the way the story unfurls . . .","Successful"
