"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,35.0,0.0,0.0006580948829650879,"a dark comedy that goes for sick and demented humor simply to do so . the movie is [[without]] intent .",1.0,0.9971445202827454,"a dark comedy that goes for sick and demented humor simply to do so . the movie is [[witout]] intent .","Successful"
0.0,13.0,0.0,0.05234575271606445,"more trifle than [[triumph]] .",1.0,0.9750077724456787,"more trifle than [[triomphe]] .","Successful"
0.0,1.0,1.0,0.998518705368042,"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .",1.0,0.998518705368042,"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .","Skipped"
0.0,96.0,0.0,0.0006192922592163086,"directed in a [[flashy]] , [[empty]] sub-music video [[style]] by a director so [[self-possessed]] he [[actually]] adds a period to his first name",1.0,0.5846998691558838,"directed in a [[gaudy]] , [[epty]] sub-music video [[elegance]] by a director so [[self]]˗[[possessed]] he [[actualⅼy]] adds a period to his first name","Successful"
0.0,45.0,0.0,0.000810086727142334,"the [[movie]] is concocted and carried out by folks worthy of scorn , and the nicest thing i can say is that i can't [[remember]] a single name responsible for it .",0.0,0.00140303373336792,"the [[movіe]] is concocted and carried out by folks worthy of scorn , and the nicest thing i can say is that i can't [[rember]] a single name responsible for it .","Failed"
0.0,26.0,0.0,0.0010287761688232422,"aptly named , this shimmering , beautifully costumed and filmed production doesn't [[work]] for me .",1.0,0.711189866065979,"aptly named , this shimmering , beautifully costumed and filmed production doesn't [[wok]] for me .","Successful"
1.0,13.0,1.0,0.0006738901138305664,"an enthralling , entertaining [[feature]] .",1.0,0.0011193156242370605,"an enthralling , entertaining [[trait]] .","Failed"
1.0,68.0,1.0,0.0007828474044799805,". . . a [[sweetly]] [[affecting]] story about four [[sisters]] who are coping , in one [[way]] or another , with [[life's]] endgame .",1.0,0.0060683488845825195,". . . a [[swetely]] [[ɑffecting]] story about four [[sist]] [[ers]] who are coping , in one [[manner]] or another , with [[lif'es]] endgame .","Failed"
0.0,70.0,0.0,0.0007968544960021973,"a [[slow-moving]] police-procedural thriller that [[takes]] its title all too [[literally]] .",0.0,0.0020993947982788086,"a [[slow]]˗[[moving]] police-procedural thriller that [[picked]] its title all too [[literalⅼy]] .","Failed"
1.0,74.0,1.0,0.0011655688285827637,"the [[engagingly]] primitive animated special effects contribute to a [[mood]] that's sustained through the surprisingly [[somber]] conclusion .",0.0,0.8276986479759216,"the [[eոgagingly]] primitive animated special effects contribute to a [[mоod]] that's sustained through the surprisingly [[somЬer]] conclusion .","Successful"
0.0,29.0,0.0,0.0012325048446655273,"it should be doing a lot of [[things]] , but doesn't .",0.0,0.0013199448585510254,"it should be doing a lot of [[facets]] , but doesn't .","Failed"
0.0,1.0,1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .","Skipped"
1.0,1.0,0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .","Skipped"
0.0,24.0,0.0,0.0012367963790893555,"'opening up' the [[play]] more has [[partly]] closed it down .",0.0,0.00286102294921875,"'opening up' the [[plaу]] more has [[partially]] closed it down .","Failed"
0.0,90.0,0.0,0.000577092170715332,"the rules of attraction [[gets]] us too [[drunk]] on the [[party]] [[favors]] to sober us up with the transparent [[attempts]] at moralizing .",1.0,0.605498194694519,"the rules of attraction [[getѕ]] us too [[drun𝒌]] on the [[parties]] [[prefers]] to sober us up with the transparent [[attemptѕ]] at moralizing .","Successful"
1.0,1.0,0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .",0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .","Skipped"
1.0,1.0,0.0,0.9967754483222961,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",0.0,0.9967754483222961,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .","Skipped"
0.0,69.0,0.0,0.0007140040397644043,"it has the right approach and the right opening premise , but it [[lacks]] the [[zest]] and it goes for a plot twist instead of [[trusting]] the material .",1.0,0.5604415535926819,"it has the right approach and the right opening premise , but it [[lacking]] the [[zes𝚝]] and it goes for a plot twist instead of [[relying]] the material .","Successful"
0.0,38.0,0.0,0.0014889836311340332,"ninety minutes of viva castro ! can be as [[tiresome]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included",1.0,0.9139582514762878,"ninety minutes of viva castro ! can be as [[𝚝iresome]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included","Successful"
1.0,50.0,1.0,0.0014795660972595215,"an enormously [[entertaining]] movie , like nothing we've ever seen before , and yet completely [[familiar]] .",0.0,0.775736927986145,"an enormously [[enter𝚝aining]] movie , like nothing we've ever seen before , and yet completely [[familiarize]] .","Successful"
0.0,98.0,0.0,0.0015998482704162598,"after [[several]] [[scenes]] of this tacky [[nonsense]] , you'll be [[wistful]] for the testosterone-charged wizardry of jerry [[bruckheimer]] productions , especially because half past dead is like the rock on a [[wal-mart]] [[budget]] .",1.0,0.9904133081436157,"after [[severl]] [[sceneѕ]] of this tacky [[nоnsense]] , you'll be [[mournful]] for the testosterone-charged wizardry of jerry [[bruckheimeⲅ]] productions , especially because half past dead is like the rock on a [[wal]]˗[[mart]] [[budegt]] .","Successful"
0.0,1.0,1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .","Skipped"
1.0,53.0,1.0,0.004518389701843262,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses [[lends]] the film a resonant undertone of tragedy .",0.0,0.8041908740997314,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses [[lеnds]] the film a resonant undertone of tragedy .","Successful"
0.0,42.0,0.0,0.0013762712478637695,"the romance between the [[leads]] isn't as compelling or as [[believable]] as it should be .",0.0,0.0017216205596923828,"the romance between the [[leɑds]] isn't as compelling or as [[reliable]] as it should be .","Failed"
0.0,27.0,0.0,0.0010544657707214355,"the [[movie]] is a little tired ; maybe the original inspiration has run its course .",0.0,0.0018494725227355957,"the [[mоvie]] is a little tired ; maybe the original inspiration has run its course .","Failed"
1.0,45.0,1.0,0.0009569525718688965,"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such [[clarity]] that it's as if it all happened only yesterday .",0.0,0.6021434664726257,"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such [[clɑrity]] that it's as if it all happened only yesterday .","Successful"
1.0,53.0,1.0,0.00042885541915893555,"a passionately inquisitive [[film]] [[determined]] to uncover the [[truth]] and hopefully inspire action .",1.0,0.0012566447257995605,"a passionately inquisitive [[fіlm]] [[ruled]] to uncover the [[verdad]] and hopefully inspire action .","Failed"
0.0,59.0,0.0,0.0003581047058105469,"a zombie [[movie]] in every sense of the word--mindless , [[lifeless]] , [[meandering]] , loud , painful , [[obnoxious]] .",0.0,0.0016254186630249023,"a zombie [[movіe]] in every sense of the word--mindless , [[uninspiring]] , [[aimless]] , loud , painful , [[obnoxiouѕ]] .","Failed"
0.0,159.0,0.0,0.0009414553642272949,"the [[movie]] doesn't [[generate]] a lot of energy . it is dark , brooding and [[slow]] , and [[takes]] its central idea [[way]] too [[seriously]] .",0.0,0.0020644664764404297,"the [[film]] doesn't [[produce]] a lot of energy . it is dark , brooding and [[slower]] , and [[take]] its central idea [[ԝay]] too [[deeply]] .","Failed"
1.0,75.0,1.0,0.0036260485649108887,"highlighted by a gritty style and an excellent cast , it's better than [[one]] [[might]] [[expect]] when you look at the list of movies starring [[ice-t]] in a major role .",0.0,0.8695898056030273,"highlighted by a gritty style and an excellent cast , it's better than [[o]] [[ne]] [[perhaps]] [[еxpect]] when you look at the list of movies starring [[ice]]˗[[t]] in a major role .","Successful"
0.0,56.0,0.0,0.0015925765037536621,"the first [[mistake]] , i suspect , is [[casting]] shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?",1.0,0.5163825750350952,"the first [[mista𝒌e]] , i suspect , is [[castiոg]] shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?","Successful"
1.0,24.0,1.0,0.004357814788818359,"one of [jaglom's] better efforts -- a [[wry]] and sometime bitter movie about love .",0.0,0.9988980889320374,"one of [jaglom's] better efforts -- a [[sardonic]] and sometime bitter movie about love .","Successful"
0.0,23.0,0.0,0.0011182427406311035,"essentially , the film is [[weak]] on detail and strong on personality",1.0,0.9678956866264343,"essentially , the film is [[frail]] on detail and strong on personality","Successful"
1.0,34.0,1.0,0.004636049270629883,"if it's unnerving suspense you're after -- you'll [[find]] it with ring , an indisputably spooky film ; with a screenplay to die for .",0.0,0.9222673177719116,"if it's unnerving suspense you're after -- you'll [[𝚏ind]] it with ring , an indisputably spooky film ; with a screenplay to die for .","Successful"
0.0,1.0,1.0,0.9957855343818665,"in terms of execution this movie is careless and unfocused .",1.0,0.9957855343818665,"in terms of execution this movie is careless and unfocused .","Skipped"
1.0,43.0,1.0,0.01594376564025879,"about the best thing you could say about narc is that it's a [[rock-solid]] little genre picture . whether you like it or not is basically a matter of taste .",0.0,0.8881350755691528,"about the best thing you could say about narc is that it's a [[roc-ksolid]] little genre picture . whether you like it or not is basically a matter of taste .","Successful"
1.0,60.0,1.0,0.0009120702743530273,"affable if not [[timeless]] , like mike raises some worthwhile [[themes]] while [[delivering]] a wholesome fantasy for kids .",0.0,0.5989153385162354,"affable if not [[eternal]] , like mike raises some worthwhile [[matters]] while [[deliveing]] a wholesome fantasy for kids .","Successful"
1.0,1.0,0.0,0.9921224117279053,"less cinematically powerful than quietly and deeply moving , which is powerful in itself .",0.0,0.9921224117279053,"less cinematically powerful than quietly and deeply moving , which is powerful in itself .","Skipped"
1.0,64.0,1.0,0.0004349350929260254,"a [[well-rounded]] [[tribute]] to a man whose [[achievements]] -- and complexities -- [[reached]] far beyond the end zone .",0.0,0.8507578372955322,"a [[wеll-rounded]] [[triЬute]] to a man whose [[accomplishments]] -- and complexities -- [[ⲅeached]] far beyond the end zone .","Successful"
1.0,1.0,0.0,0.6174215078353882,"you won't look at religious fanatics -- or backyard sheds -- the same way again .",0.0,0.6174215078353882,"you won't look at religious fanatics -- or backyard sheds -- the same way again .","Skipped"
0.0,64.0,0.0,0.02929931879043579,"[a] boldly stroked , luridly coloured , uni-dimensional [[nonsense]] machine that strokes the eyeballs while it evaporates like so much crypt [[mist]] in the [[brain]] .",1.0,0.6626361012458801,"[a] boldly stroked , luridly coloured , uni-dimensional [[ոonsense]] machine that strokes the eyeballs while it evaporates like so much crypt [[haze]] in the [[Ьrain]] .","Successful"
0.0,5.0,0.0,0.002986907958984375,"bearable . [[barely]] .",0.0,0.003386557102203369,"bearable . [[hardly]] .","Failed"
1.0,39.0,1.0,0.0029828548431396484,"it's a testament to de niro and director michael caton-jones that by movie's end , we [[accept]] the characters and the film , flaws and all .",0.0,0.9841241836547852,"it's a testament to de niro and director michael caton-jones that by movie's end , we [[ɑccept]] the characters and the film , flaws and all .","Successful"
1.0,24.0,1.0,0.0009821653366088867,"a solidly [[entertaining]] little film .",1.0,0.0030080080032348633,"a solidly [[entertaiոing]] little film .","Failed"
0.0,37.0,0.0,0.0009802579879760742,"[[queen]] of the damned is too long with too [[little]] [[going]] on .",0.0,0.004123091697692871,"[[reine]] of the damned is too long with too [[small]] [[disappearing]] on .","Failed"
1.0,38.0,1.0,0.0017715096473693848,"in his latest effort , [[storytelling]] , [[solondz]] has finally [[made]] a [[movie]] that isn't just offensive -- it also happens to be good .",1.0,0.0048773884773254395,"in his latest effort , [[narration]] , [[solondᴢ]] has finally [[maԁe]] a [[movіe]] that isn't just offensive -- it also happens to be good .","Failed"
0.0,50.0,0.0,0.0007928013801574707,"the film's trailer also looked like [[crap]] , so [[crap]] is what i was [[expecting]] .",0.0,0.027658581733703613,"the film's trailer also looked like [[crɑp]] , so [[cⲅap]] is what i was [[waiting]] .","Failed"
0.0,81.0,0.0,0.0011504888534545898,"koepp's [[screenplay]] isn't [[nearly]] [[surprising]] or [[clever]] [[enough]] to sustain a reasonable degree of suspense on its own .",1.0,0.9938828945159912,"koepp's [[screenplays]] isn't [[almost]] [[staggering]] or [[clеver]] [[enougհ]] to sustain a reasonable degree of suspense on its own .","Successful"
1.0,1.0,0.0,0.9974950551986694,""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,0.0,0.9974950551986694,""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . ""","Skipped"
1.0,43.0,1.0,0.0013331174850463867,"the most [[consistently]] funny of the austin powers [[films]] .",1.0,0.011089444160461426,"the most [[consiste]] [[ntly]] funny of the austin powers [[flms]] .","Failed"
1.0,43.0,1.0,0.003213047981262207,"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought [[unexpected]] gravity to blade ii .",0.0,0.9461103081703186,"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought [[unexpectеd]] gravity to blade ii .","Successful"
0.0,69.0,0.0,0.0006260275840759277,"the big [[finish]] is a bit like getting all excited about a chocolate eclair and then biting into it and [[finding]] the filling [[missing]] .",1.0,0.7084348201751709,"the big [[finishing]] is a bit like getting all excited about a chocolate eclair and then biting into it and [[discovering]] the filling [[misѕing]] .","Successful"
1.0,11.0,1.0,0.0008624792098999023,"it's a very [[valuable]] film . . .",1.0,0.0015902519226074219,"it's a very [[worthwhile]] film . . .","Failed"
1.0,41.0,1.0,0.003192901611328125,"[[entertaining]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .",0.0,0.8999038338661194,"[[entertain]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .","Successful"
1.0,1.0,0.0,0.9946771860122681,""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .",0.0,0.9946771860122681,""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .","Skipped"
0.0,23.0,0.0,0.0007807016372680664,"it's a big idea , but the [[film]] itself is small and shriveled .",0.0,0.0009056329727172852,"it's a big idea , but the [[filｍ]] itself is small and shriveled .","Failed"
0.0,88.0,0.0,0.0008087754249572754,"`martin lawrence [[live']] is so self-pitying , i [[almost]] expected there to be a [[collection]] [[taken]] for the comedian at the [[end]] of the show .",0.0,0.002342820167541504,"`martin lawrence [[liev']] is so self-pitying , i [[ɑlmost]] expected there to be a [[cllection]] [[tɑken]] for the comedian at the [[ending]] of the show .","Failed"
1.0,16.0,1.0,0.0008302927017211914,"one [[funny]] popcorn flick .",0.0,0.913986086845398,"one [[fuոny]] popcorn flick .","Successful"
0.0,123.0,0.0,0.0006322264671325684,"an [[inept]] , [[tedious]] spoof of '70s kung fu [[pictures]] , it [[contains]] [[almost]] enough [[chuckles]] for a three-minute sketch , and no more .",0.0,0.0024473071098327637,"an [[inep𝚝]] , [[tediouѕ]] spoof of '70s kung fu [[photographs]] , it [[consists]] [[roughly]] enough [[chuckleѕ]] for a three-minute sketch , and no more .","Failed"
1.0,41.0,1.0,0.0017797350883483887,"smith finds [[amusing]] [[juxtapositions]] that justify his exercise .",0.0,0.9960968494415283,"smith finds [[amusinɡ]] [[juxtaрositions]] that justify his exercise .","Successful"
1.0,45.0,1.0,0.008023679256439209,"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem [[fresh]] again .",0.0,0.9972390532493591,"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem [[fraiche]] again .","Successful"
1.0,20.0,1.0,0.003400862216949463,"unpretentious , [[charming]] , quirky , original",0.0,0.9375976324081421,"unpretentious , [[chɑrming]] , quirky , original","Successful"
1.0,1.0,0.0,0.9991623759269714,"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .",0.0,0.9991623759269714,"a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this .","Skipped"
1.0,37.0,1.0,0.0005972385406494141,"a powerful , chilling , and affecting study of [[one]] [[man's]] [[dying]] fall .",1.0,0.0007673501968383789,"a powerful , chilling , and affecting study of [[anyone]] [[ｍan's]] [[ԁying]] fall .","Failed"
0.0,40.0,0.0,0.08624333143234253,"a technically well-made suspenser . . . but its [[abrupt]] drop in iq points as it races to the finish line proves simply too discouraging to let slide .",1.0,0.7786400318145752,"a technically well-made suspenser . . . but its [[brusque]] drop in iq points as it races to the finish line proves simply too discouraging to let slide .","Successful"
1.0,158.0,1.0,0.004204511642456055,"insomnia [[loses]] points when it [[surrenders]] to a formulaic [[bang-bang]] , [[shoot-em-up]] [[scene]] at the [[conclusion]] . but the performances of pacino , [[williams]] , and swank [[keep]] the [[viewer]] [[wide-awake]] all the way through .",1.0,0.21848106384277344,"insomnia [[looses]] points when it [[surrend]] [[ers]] to a formulaic [[bang-baոg]] , [[shoot-em-uр]] [[scenario]] at the [[finding]] . but the performances of pacino , [[william]] , and swank [[keеp]] the [[bystander]] [[wide-ɑwake]] all the way through .","Failed"
1.0,41.0,1.0,0.00045931339263916016,"as a thoughtful and unflinching [[examination]] of an [[alternative]] lifestyle , sex with [[strangers]] is a success .",1.0,0.0007455945014953613,"as a thoughtful and unflinching [[exam]] of an [[alternate]] lifestyle , sex with [[strɑngers]] is a success .","Failed"
0.0,40.0,0.0,0.0008720755577087402,"cattaneo reworks the formula that made the full monty a smashing success . . . but [[neglects]] to add the magic that made it all work .",1.0,0.9979567527770996,"cattaneo reworks the formula that made the full monty a smashing success . . . but [[negⅼects]] to add the magic that made it all work .","Successful"
1.0,1.0,0.0,0.9941662549972534,"the production values are of the highest and the performances attractive without being memorable .",0.0,0.9941662549972534,"the production values are of the highest and the performances attractive without being memorable .","Skipped"
1.0,41.0,1.0,0.053812265396118164,"hey , happy ! is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love story as [[sanguine]] as its title .",0.0,0.9960136413574219,"hey , happy ! is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it's a love story as [[bloody]] as its title .","Successful"
1.0,1.0,0.0,0.9963805079460144,"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .",0.0,0.9963805079460144,"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .","Skipped"
1.0,81.0,1.0,0.00043088197708129883,"in the director's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of [[lush]] , [[all-enveloping]] movie [[experience]] it rhapsodizes .",0.0,0.98414546251297,"in the director's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of [[lsh]] , [[all-enveloрing]] movie [[experieոce]] it rhapsodizes .","Successful"
0.0,40.0,0.0,0.0005080699920654297,"[[far-fetched]] premise , convoluted plot , and thematic [[mumbo]] jumbo about destiny and redemptive love .",1.0,0.9316207766532898,"[[far-fetcheԁ]] premise , convoluted plot , and thematic [[ｍumbo]] jumbo about destiny and redemptive love .","Successful"
1.0,31.0,1.0,0.025522887706756592,"this amiable picture talks tough , but it's all bluster -- in the end it's as [[sweet]] as greenfingers . . .",0.0,0.9958783984184265,"this amiable picture talks tough , but it's all bluster -- in the end it's as [[sugared]] as greenfingers . . .","Successful"
1.0,50.0,1.0,0.0008646845817565918,"an animation [[landmark]] as [[monumental]] as disney's 1937 breakthrough snow white and the seven dwarfs .",0.0,0.9065649509429932,"an animation [[landmaⲅk]] as [[mоnumental]] as disney's 1937 breakthrough snow white and the seven dwarfs .","Successful"
0.0,44.0,0.0,0.0005722641944885254,"to [[call]] this [[film]] a lump of coal [[would]] only be to flatter it .",0.0,0.009320318698883057,"to [[cɑll]] this [[filｍ]] a lump of coal [[woud]] only be to flatter it .","Failed"
1.0,10.0,1.0,0.0017101168632507324,"[[great]] character interaction .",0.0,0.8234225511550903,"[[grat]] character interaction .","Successful"
0.0,28.0,0.0,0.006969630718231201,"more [[likely]] to have you scratching your head than hiding under your seat .",1.0,0.5423871278762817,"more [[ⅼikely]] to have you scratching your head than hiding under your seat .","Successful"
1.0,98.0,1.0,0.0012205243110656738,"that [[haynes]] can both [[maintain]] and [[dismantle]] the facades that his [[genre]] and his character construct is a [[wonderous]] accomplishment of veracity and narrative grace .",1.0,0.0035411715507507324,"that [[keita]] can both [[maіntain]] and [[destroy]] the facades that his [[type]] and his character construct is a [[wоnderous]] accomplishment of veracity and narrative grace .","Failed"
1.0,38.0,1.0,0.010739445686340332,"those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his [[reserved]] but existential poignancy .",0.0,0.6661827564239502,"those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his [[rserved]] but existential poignancy .","Successful"
1.0,62.0,1.0,0.00527644157409668,". it's a testament to the film's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a sheer unbridled [[delight]] in the way the story [[unfurls]] . . .",0.0,0.9484332799911499,". it's a testament to the film's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a sheer unbridled [[delig]] [[ht]] in the way the story [[un𝚏urls]] . . .","Successful"
