,ground_truth_output,num_queries,original_output,original_score,original_text,perturbed_output,perturbed_score,perturbed_text,result_type,bleu,sem,acpt_per,acpt_orig,acpt,id,original_text_raw,perturbed_text_raw
30,1.0,345.0,1.0,0.0011655688285827635,the engagingly primitive [[animated]] special effects contribute to a mood that's [[sustained]] through the surprisingly [[somber]] conclusion .,0.0,0.6039333343505859,the engagingly primitive [[prompted]] special effects contribute to a mood that's [[incessant]] through the surprisingly [[dreary]] conclusion .,Successful,0.5008149986295091,0.8265959024429321,-50.649356842041016,-51.9730224609375,1.3236656188964844,kuleshov-30,the engagingly primitive animated special effects contribute to a mood that's sustained through the surprisingly somber conclusion .,the engagingly primitive prompted special effects contribute to a mood that's incessant through the surprisingly dreary conclusion .
31,0.0,30.0,0.0,0.0012325048446655273,"it should be doing a [[lot]] of [[things]] , but doesn't .",0.0,0.0013440847396850586,"it should be doing a [[fate]] of [[matters]] , but doesn't .",Failed,,,,,,kuleshov-31,"it should be doing a lot of things , but doesn't .","it should be doing a fate of matters , but doesn't ."
32,0.0,1.0,1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",Skipped,,,,,,kuleshov-32,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .","according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves ."
33,1.0,1.0,0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",Skipped,,,,,,kuleshov-33,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .","i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close ."
34,0.0,119.0,0.0,0.0012367963790893555,'[[opening]] up' the [[play]] more has [[partly]] [[closed]] it down .,0.0,0.045911431312561035,'[[open]] up' the [[cheek]] more has [[parte]] [[nears]] it down .,Failed,,,,,,kuleshov-34,'opening up' the play more has partly closed it down .,'open up' the cheek more has parte nears it down .
35,0.0,271.0,0.0,0.000577092170715332,the rules of attraction gets us too drunk on the party [[favors]] to sober us up with the [[transparent]] attempts at moralizing .,1.0,0.6696676015853882,the rules of attraction gets us too drunk on the party [[prefer]] to sober us up with the [[clarity]] attempts at moralizing .,Successful,0.7522135016840221,0.8979105949401855,-47.59385299682617,-45.87556838989258,-1.7182846069335938,kuleshov-35,the rules of attraction gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing .,the rules of attraction gets us too drunk on the party prefer to sober us up with the clarity attempts at moralizing .
36,1.0,1.0,0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .",0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .",Skipped,,,,,,kuleshov-36,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .","leigh isn't breaking new ground , but he knows how a daily grind can kill love ."
37,1.0,1.0,0.0,0.996775448322296,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",0.0,0.996775448322296,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",Skipped,,,,,,kuleshov-37,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .","it was filled with shootings , beatings , and more cussing than you could shake a stick at ."
38,0.0,315.0,0.0,0.0007140040397644043,"it has the right approach and the right opening premise , but it [[lacks]] the zest and it goes for a plot twist instead of [[trusting]] the material .",1.0,0.9982059597969056,"it has the right approach and the right opening premise , but it [[dearth]] the zest and it goes for a plot twist instead of [[relying]] the material .",Successful,0.8096427216101598,0.9103463888168335,-45.677635192871094,-41.8486442565918,-3.828990936279297,kuleshov-38,"it has the right approach and the right opening premise , but it lacks the zest and it goes for a plot twist instead of trusting the material .","it has the right approach and the right opening premise , but it dearth the zest and it goes for a plot twist instead of relying the material ."
39,0.0,115.0,0.0,0.0014889836311340332,"ninety minutes of viva castro ! can be as [[tiresome]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included",1.0,0.8365101218223572,"ninety minutes of viva castro ! can be as [[uninspiring]] as 9 seconds of jesse helms' anti- castro rhetoric , which are included",Successful,0.8787419089273848,0.9829076528549194,-47.272945404052734,-48.89985656738281,1.6269111633300781,kuleshov-39,"ninety minutes of viva castro ! can be as tiresome as 9 seconds of jesse helms' anti- castro rhetoric , which are included","ninety minutes of viva castro ! can be as uninspiring as 9 seconds of jesse helms' anti- castro rhetoric , which are included"
40,1.0,184.0,1.0,0.0014795660972595215,"an enormously [[entertaining]] movie , like [[nothing]] we've ever seen before , and yet completely familiar .",0.0,0.9983299970626832,"an enormously [[comic]] movie , like [[nope]] we've ever seen before , and yet completely familiar .",Successful,0.6675075987129311,0.7724583148956299,-38.47172927856445,-38.118438720703125,-0.3532905578613281,kuleshov-40,"an enormously entertaining movie , like nothing we've ever seen before , and yet completely familiar .","an enormously comic movie , like nope we've ever seen before , and yet completely familiar ."
41,0.0,326.0,0.0,0.0015998482704162598,"after several [[scenes]] of this tacky nonsense , you'll be [[wistful]] for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .",0.0,0.4639403820037842,"after several [[photography]] of this tacky nonsense , you'll be [[introspective]] for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .",Successful,0.8492919530422433,0.931560754776001,-52.80217742919922,-50.174015045166016,-2.628162384033203,kuleshov-41,"after several scenes of this tacky nonsense , you'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .","after several photography of this tacky nonsense , you'll be introspective for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget ."
42,0.0,1.0,1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",Skipped,,,,,,kuleshov-42,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .","blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought ."
43,1.0,204.0,1.0,0.004518389701843262,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses [[lends]] the film a resonant undertone of tragedy .",0.0,0.9471557736396791,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses [[prescribes]] the film a resonant undertone of tragedy .",Successful,0.9370011451812967,0.9845950603485107,-46.12618637084961,-45.217437744140625,-0.9087486267089844,kuleshov-43,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .","even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses prescribes the film a resonant undertone of tragedy ."
44,0.0,75.0,0.0,0.0013762712478637695,the [[romance]] between the [[leads]] isn't as [[compelling]] or as [[believable]] as it should be .,0.0,0.0018928050994873047,the [[roman]] between the [[leeds]] isn't as [[conclusive]] or as [[reliably]] as it should be .,Failed,,,,,,kuleshov-44,the romance between the leads isn't as compelling or as believable as it should be .,the roman between the leeds isn't as conclusive or as reliably as it should be .
45,0.0,224.0,0.0,0.0010544657707214355,the movie is a [[little]] tired ; [[maybe]] the original inspiration has [[run]] its course .,0.0,0.3003743290901184,the movie is a [[minimal]] tired ; [[apt]] the original inspiration has [[managed]] its course .,Successful,0.40455335578511065,0.8322659134864807,-49.73836135864258,-46.4897575378418,-3.2486038208007812,kuleshov-45,the movie is a little tired ; maybe the original inspiration has run its course .,the movie is a minimal tired ; apt the original inspiration has managed its course .
46,1.0,280.0,1.0,0.0009569525718688963,"the story itself it mostly told through on-camera interviews with several survivors , [[whose]] riveting memories are rendered with such [[clarity]] that it's as if it all happened only yesterday .",0.0,0.9376736879348756,"the story itself it mostly told through on-camera interviews with several survivors , [[whoever]] riveting memories are rendered with such [[clarification]] that it's as if it all happened only yesterday .",Successful,0.8232325806433648,0.9623846411705017,-43.86956787109375,-41.19684982299805,-2.672718048095703,kuleshov-46,"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it's as if it all happened only yesterday .","the story itself it mostly told through on-camera interviews with several survivors , whoever riveting memories are rendered with such clarification that it's as if it all happened only yesterday ."
47,1.0,446.0,1.0,0.0004288554191589356,a [[passionately]] inquisitive [[film]] determined to [[uncover]] the [[truth]] and [[hopefully]] [[inspire]] action .,0.0,0.8258511424064636,a [[strenuously]] inquisitive [[kino]] determined to [[discloses]] the [[verdad]] and [[thankfully]] [[instil]] action .,Successful,0.5445178846139404,0.5261706113815308,-52.01160430908203,-48.6522331237793,-3.3593711853027344,kuleshov-47,a passionately inquisitive film determined to uncover the truth and hopefully inspire action .,a strenuously inquisitive kino determined to discloses the verdad and thankfully instil action .
48,0.0,212.0,0.0,0.0003581047058105469,"a zombie movie in every sense of the word--mindless , lifeless , [[meandering]] , loud , [[painful]] , obnoxious .",1.0,0.99812650680542,"a zombie movie in every sense of the word--mindless , lifeless , [[verdant]] , loud , [[painstaking]] , obnoxious .",Successful,0.7076534431960262,0.9316312074661255,-33.97035598754883,-32.45082092285156,-1.5195350646972656,kuleshov-48,"a zombie movie in every sense of the word--mindless , lifeless , meandering , loud , painful , obnoxious .","a zombie movie in every sense of the word--mindless , lifeless , verdant , loud , painstaking , obnoxious ."
49,0.0,917.0,0.0,0.0009414553642272947,"the [[movie]] doesn't [[generate]] a [[lot]] of [[energy]] . it is [[dark]] , brooding and [[slow]] , and [[takes]] its [[central]] [[idea]] [[way]] too [[seriously]] .",0.0,0.0024884939193725586,"the [[film]] doesn't [[cause]] a [[many]] of [[electricity]] . it is [[bleak]] , brooding and [[slowdown]] , and [[chosen]] its [[critical]] [[inkling]] [[forma]] too [[strongly]] .",Failed,,,,,,kuleshov-49,"the movie doesn't generate a lot of energy . it is dark , brooding and slow , and takes its central idea way too seriously .","the film doesn't cause a many of electricity . it is bleak , brooding and slowdown , and chosen its critical inkling forma too strongly ."
50,1.0,488.0,1.0,0.003626048564910889,"highlighted by a [[gritty]] style and an excellent cast , it's better than one [[might]] [[expect]] when you look at the list of movies starring ice-t in a major role .",0.0,0.9911198616027832,"highlighted by a [[joyless]] style and an excellent cast , it's better than one [[maybe]] [[await]] when you look at the list of movies starring ice-t in a major role .",Successful,0.7889669955982023,0.8923583030700684,-47.553462982177734,-44.87255096435547,-2.6809120178222656,kuleshov-50,"highlighted by a gritty style and an excellent cast , it's better than one might expect when you look at the list of movies starring ice-t in a major role .","highlighted by a joyless style and an excellent cast , it's better than one maybe await when you look at the list of movies starring ice-t in a major role ."
51,0.0,600.0,0.0,0.001592576503753662,"the first [[mistake]] , i suspect , is [[casting]] shatner as a legendary professor and kunis as a [[brilliant]] college student--where's pauly shore as the [[rocket]] scientist ?",1.0,0.7574489116668701,"the first [[misspelled]] , i suspect , is [[blown]] shatner as a legendary professor and kunis as a [[marvelous]] college student--where's pauly shore as the [[howitzers]] scientist ?",Successful,0.6148406922119201,0.9078627228736877,-55.39284133911133,-53.4990348815918,-1.8938064575195312,kuleshov-51,"the first mistake , i suspect , is casting shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?","the first misspelled , i suspect , is blown shatner as a legendary professor and kunis as a marvelous college student--where's pauly shore as the howitzers scientist ?"
52,1.0,107.0,1.0,0.004357814788818359,one of [jaglom's] better efforts -- a [[wry]] and sometime bitter movie about love .,0.0,0.9988980889320374,one of [jaglom's] better efforts -- a [[sardonic]] and sometime bitter movie about love .,Successful,0.8003203203844999,0.9742321968078613,-42.41094207763672,-43.25901794433594,0.8480758666992188,kuleshov-52,one of [jaglom's] better efforts -- a wry and sometime bitter movie about love .,one of [jaglom's] better efforts -- a sardonic and sometime bitter movie about love .
53,0.0,72.0,0.0,0.0011182427406311037,"essentially , the film is [[weak]] on detail and strong on personality",1.0,0.9991708397865297,"essentially , the film is [[vulnerable]] on detail and strong on personality",Successful,0.7348889200874658,0.8917492628097534,-37.20457458496094,-38.07954788208008,0.8749732971191406,kuleshov-53,"essentially , the film is weak on detail and strong on personality","essentially , the film is vulnerable on detail and strong on personality"
