,ground_truth_output,num_queries,original_output,original_score,original_text,perturbed_output,perturbed_score,perturbed_text,result_type,bleu,sem,acpt_per,acpt_orig,acpt,id,original_text_raw,perturbed_text_raw
10,0.0,9602.0,0.0,0.0017235279083251953,"some [[writer]] [[dude]] , i think his name was , [[uh]] , [[michael]] zaidan , was [[supposed]] to have [[like]] written the screenplay or [[something]] , but , [[dude]] , the only thing that i [[ever]] saw that was written down were the [[zeroes]] on my paycheck .",0.0,0.009818136692047121,"some [[noir]] [[man]] , i think his name was , [[ah]] , [[mikhail]] zaidan , was [[suspected]] to have [[amour]] written the screenplay or [[nothing]] , but , [[comrade]] , the only thing that i [[unceasingly]] saw that was written down were the [[zeros]] on my paycheck .",Failed,,,,,,iga-10,"some writer dude , i think his name was , uh , michael zaidan , was supposed to have like written the screenplay or something , but , dude , the only thing that i ever saw that was written down were the zeroes on my paycheck .","some noir man , i think his name was , ah , mikhail zaidan , was suspected to have amour written the screenplay or nothing , but , comrade , the only thing that i unceasingly saw that was written down were the zeros on my paycheck ."
11,0.0,205.0,0.0,0.002691745758056641,a sha-na-na [[sketch]] punctuated with graphic violence .,0.0,0.2637057304382324,a sha-na-na [[vitae]] punctuated with graphic violence .,Failed,,,,,,iga-11,a sha-na-na sketch punctuated with graphic violence .,a sha-na-na vitae punctuated with graphic violence .
12,1.0,1066.0,1.0,0.0006294846534729004,"[[like]] the series , the [[movie]] is funny , smart , visually [[inventive]] , and most of all , [[alive]] .",0.0,0.8269338011741638,"[[love]] the series , the [[cinematography]] is funny , smart , visually [[resourceful]] , and most of all , [[plucky]] .",Successful,0.5728668995816387,0.703761875629425,-40.76643371582031,-37.36957931518555,-3.3968544006347656,iga-12,"like the series , the movie is funny , smart , visually inventive , and most of all , alive .","love the series , the cinematography is funny , smart , visually resourceful , and most of all , plucky ."
13,0.0,150.0,0.0,0.0004807710647583008,perhaps even the slc high command found writer-director mitch davis's wall of kitsch [[hard]] going .,1.0,0.9807698130607604,perhaps even the slc high command found writer-director mitch davis's wall of kitsch [[painstaking]] going .,Successful,0.8371170098777919,0.9648553729057312,-52.63352584838867,-50.32677459716797,-2.306751251220703,iga-13,perhaps even the slc high command found writer-director mitch davis's wall of kitsch hard going .,perhaps even the slc high command found writer-director mitch davis's wall of kitsch painstaking going .
14,0.0,215.0,0.0,0.37850064039230347,"'es en verdad una pena que mandoki esté realizando cintas tan malas desde hace algún tiempo , [[pues]] talento tiene , pero quién sabe dónde lo tiene escondido . '",1.0,0.7729029655456543,"'es en verdad una pena que mandoki esté realizando cintas tan malas desde hace algún tiempo , [[entonces]] talento tiene , pero quién sabe dónde lo tiene escondido . '",Successful,0.9095930632220222,0.965743899345398,-43.75407791137695,-43.60369873046875,-0.15037918090820312,iga-14,"'es en verdad una pena que mandoki esté realizando cintas tan malas desde hace algún tiempo , pues talento tiene , pero quién sabe dónde lo tiene escondido . '","'es en verdad una pena que mandoki esté realizando cintas tan malas desde hace algún tiempo , entonces talento tiene , pero quién sabe dónde lo tiene escondido . '"
15,0.0,96.0,0.0,0.00040739774703979487,the spalding gray equivalent of a teen gross-out [[comedy]] .,1.0,0.6683750152587891,the spalding gray equivalent of a teen gross-out [[hilarious]] .,Successful,0.7825422900366437,0.884951114654541,-41.406673431396484,-37.87717819213867,-3.5294952392578125,iga-15,the spalding gray equivalent of a teen gross-out comedy .,the spalding gray equivalent of a teen gross-out hilarious .
16,0.0,36.0,0.0,0.0012192130088806152,all [[mood]] and no movie .,0.0,0.001511693000793457,all [[feeling]] and no movie .,Failed,,,,,,iga-16,all mood and no movie .,all feeling and no movie .
17,1.0,1.0,0.0,0.9993778467178344,"other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf .",0.0,0.9993778467178344,"other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf .",Skipped,,,,,,iga-17,"other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf .","other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf ."
18,1.0,823.0,1.0,0.0019028782844543453,"[[despite]] an [[overwrought]] [[ending]] , the film works as [[well]] as it does because of the performances .",0.0,0.9961439967155457,"[[nonetheless]] an [[overworked]] [[terminated]] , the film works as [[verywell]] as it does because of the performances .",Successful,0.6028817681965138,0.7823511362075806,-46.019893646240234,-42.73506164550781,-3.284832000732422,iga-18,"despite an overwrought ending , the film works as well as it does because of the performances .","nonetheless an overworked terminated , the film works as verywell as it does because of the performances ."
19,1.0,2041.0,1.0,0.005985081195831299,[[connoisseurs]] of [[chinese]] film will be [[pleased]] to [[discover]] that tian's [[meticulous]] [[talent]] has not [[withered]] during his enforced [[hiatus]] .,0.0,0.5071959495544434,[[connoisseur]] of [[chino]] film will be [[happier]] to [[detect]] that tian's [[prudence]] [[talented]] has not [[shrivelled]] during his enforced [[interrupts]] .,Successful,0.37392149096896676,0.6017440557479858,-56.09574508666992,-55.141632080078125,-0.9541130065917969,iga-19,connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has not withered during his enforced hiatus .,connoisseur of chino film will be happier to detect that tian's prudence talented has not shrivelled during his enforced interrupts .
20,0.0,238.0,0.0,0.0005165338516235352,exploring value choices is a worthwhile [[topic]] for a film -- but here the [[choices]] are as contrived and [[artificial]] as kerrigan's platinum-blonde hair .,1.0,0.932612419128418,exploring value choices is a worthwhile [[thematic]] for a film -- but here the [[elect]] are as contrived and [[contrived]] as kerrigan's platinum-blonde hair .,Successful,0.6537028277184915,0.8316290378570557,-49.24078369140625,-46.499481201171875,-2.741302490234375,iga-20,exploring value choices is a worthwhile topic for a film -- but here the choices are as contrived and artificial as kerrigan's platinum-blonde hair .,exploring value choices is a worthwhile thematic for a film -- but here the elect are as contrived and contrived as kerrigan's platinum-blonde hair .
21,0.0,1187.0,0.0,0.0006580948829650879,a dark [[comedy]] that goes for sick and demented humor simply to do so . the movie is [[without]] intent .,1.0,0.9728161692619324,a dark [[hilarious]] that goes for sick and demented humor simply to do so . the movie is [[san]] intent .,Successful,0.7580200557466953,0.8656920194625854,-48.18703842163086,-45.28548812866211,-2.90155029296875,iga-21,a dark comedy that goes for sick and demented humor simply to do so . the movie is without intent .,a dark hilarious that goes for sick and demented humor simply to do so . the movie is san intent .
22,0.0,12.0,0.0,0.05234575271606445,more trifle than [[triumph]] .,1.0,0.975007712841034,more trifle than [[triomphe]] .,Successful,0.6042750794713536,0.9477909207344055,-41.90884780883789,-39.1671257019043,-2.7417221069335938,iga-22,more trifle than triumph .,more trifle than triomphe .
23,0.0,1.0,1.0,0.998518705368042,"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .",1.0,0.998518705368042,"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .",Skipped,,,,,,iga-23,"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .","entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel ."
24,0.0,6823.0,0.0,0.0006192922592163086,"[[directed]] in a flashy , [[empty]] sub-music video style by a [[director]] so self-possessed he actually adds a [[period]] to his [[first]] name",0.0,0.001526176929473877,"[[intended]] in a flashy , [[empties]] sub-music video style by a [[headmistress]] so self-possessed he actually adds a [[timing]] to his [[outset]] name",Failed,,,,,,iga-24,"directed in a flashy , empty sub-music video style by a director so self-possessed he actually adds a period to his first name","intended in a flashy , empties sub-music video style by a headmistress so self-possessed he actually adds a timing to his outset name"
25,0.0,2267.0,0.0,0.000810086727142334,"the [[movie]] is concocted and [[carried]] out by folks [[worthy]] of [[scorn]] , and the [[nicest]] thing i can say is that i can't remember a [[single]] name responsible for it .",1.0,0.6080663204193115,"the [[kino]] is concocted and [[presented]] out by folks [[commendable]] of [[disrespect]] , and the [[happiest]] thing i can say is that i can't remember a [[lonely]] name responsible for it .",Successful,0.5182229501122269,0.5936064720153809,-47.5587043762207,-46.79606628417969,-0.7626380920410156,iga-25,"the movie is concocted and carried out by folks worthy of scorn , and the nicest thing i can say is that i can't remember a single name responsible for it .","the kino is concocted and presented out by folks commendable of disrespect , and the happiest thing i can say is that i can't remember a lonely name responsible for it ."
26,0.0,219.0,0.0,0.0010287761688232422,"aptly named , this shimmering , beautifully costumed and filmed production doesn't [[work]] for me .",1.0,0.9983689188957214,"aptly named , this shimmering , beautifully costumed and filmed production doesn't [[labor]] for me .",Successful,0.8153551038173115,0.9110703468322754,-38.85577392578125,-35.670047760009766,-3.1857261657714844,iga-26,"aptly named , this shimmering , beautifully costumed and filmed production doesn't work for me .","aptly named , this shimmering , beautifully costumed and filmed production doesn't labor for me ."
27,1.0,45.0,1.0,0.0006738901138305664,"an enthralling , [[entertaining]] feature .",0.0,0.8792741894721985,"an enthralling , [[bothersome]] feature .",Successful,0.5946035575013605,0.753406286239624,-33.72304153442383,-32.08666229248047,-1.6363792419433594,iga-27,"an enthralling , entertaining feature .","an enthralling , bothersome feature ."
28,1.0,973.0,1.0,0.0007828474044799805,". . . a sweetly [[affecting]] story about [[four]] sisters who are [[coping]] , in [[one]] way or another , with life's endgame .",0.0,0.5410530567169191,". . . a sweetly [[afflicts]] story about [[oven]] sisters who are [[adaptations]] , in [[uno]] way or another , with life's endgame .",Successful,0.5356850921756573,0.7344064116477966,-46.942970275878906,-42.9069938659668,-4.035976409912109,iga-28,". . . a sweetly affecting story about four sisters who are coping , in one way or another , with life's endgame .",". . . a sweetly afflicts story about oven sisters who are adaptations , in uno way or another , with life's endgame ."
29,0.0,1.0,0.0,0.0007968544960021973,a slow-moving police-procedural thriller that takes its title all too literally .,0.0,0.0007968544960021973,a slow-moving police-procedural thriller that takes its title all too literally .,Failed,,,,,,iga-29,a slow-moving police-procedural thriller that takes its title all too literally .,a slow-moving police-procedural thriller that takes its title all too literally .
30,1.0,825.0,1.0,0.0011655688285827635,the engagingly primitive [[animated]] special effects contribute to a mood that's sustained through the surprisingly [[somber]] conclusion .,0.0,0.8722742795944214,the engagingly primitive [[animate]] special effects contribute to a mood that's sustained through the surprisingly [[boring]] conclusion .,Successful,0.6899302125555485,0.8887988924980164,-47.625335693359375,-48.93812942504883,1.3127937316894531,iga-30,the engagingly primitive animated special effects contribute to a mood that's sustained through the surprisingly somber conclusion .,the engagingly primitive animate special effects contribute to a mood that's sustained through the surprisingly boring conclusion .
31,0.0,76.0,0.0,0.0012325048446655273,"it should be doing a [[lot]] of [[things]] , but doesn't .",0.0,0.0014006495475769045,"it should be doing a [[batch]] of [[facets]] , but doesn't .",Failed,,,,,,iga-31,"it should be doing a lot of things , but doesn't .","it should be doing a batch of facets , but doesn't ."
32,0.0,1.0,1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",1.0,0.9887146949768066,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",Skipped,,,,,,iga-32,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .","according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves ."
33,1.0,1.0,0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",0.0,0.933979868888855,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",Skipped,,,,,,iga-33,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .","i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close ."
34,0.0,863.0,0.0,0.0012367963790893555,'[[opening]] up' the [[play]] more has partly closed it down .,0.0,0.002624034881591797,'[[opens]] up' the [[replica]] more has partly closed it down .,Failed,,,,,,iga-34,'opening up' the play more has partly closed it down .,'opens up' the replica more has partly closed it down .
35,0.0,1377.0,0.0,0.000577092170715332,the rules of attraction gets [[us]] too drunk on the party [[favors]] to sober us up with the transparent [[attempts]] at moralizing .,1.0,0.8097148537635803,the rules of attraction gets [[americans]] too drunk on the party [[prefers]] to sober us up with the transparent [[strive]] at moralizing .,Successful,0.6166025991004304,0.9049001932144165,-51.230777740478516,-47.18857955932617,-4.042198181152344,iga-35,the rules of attraction gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing .,the rules of attraction gets americans too drunk on the party prefers to sober us up with the transparent strive at moralizing .
36,1.0,1.0,0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .",0.0,0.9601516723632812,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .",Skipped,,,,,,iga-36,"leigh isn't breaking new ground , but he knows how a daily grind can kill love .","leigh isn't breaking new ground , but he knows how a daily grind can kill love ."
37,1.0,1.0,0.0,0.996775448322296,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",0.0,0.996775448322296,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",Skipped,,,,,,iga-37,"it was filled with shootings , beatings , and more cussing than you could shake a stick at .","it was filled with shootings , beatings , and more cussing than you could shake a stick at ."
38,0.0,671.0,0.0,0.0007140040397644043,"it has the right approach and the right opening premise , but it [[lacks]] the zest and it goes for a plot twist instead of [[trusting]] the material .",1.0,0.9982059597969056,"it has the right approach and the right opening premise , but it [[dearth]] the zest and it goes for a plot twist instead of [[relying]] the material .",Successful,0.8096427216101598,0.910346269607544,-45.677635192871094,-41.8486442565918,-3.828990936279297,iga-38,"it has the right approach and the right opening premise , but it lacks the zest and it goes for a plot twist instead of trusting the material .","it has the right approach and the right opening premise , but it dearth the zest and it goes for a plot twist instead of relying the material ."
39,0.0,560.0,0.0,0.0014889836311340332,"ninety minutes of [[viva]] castro ! can be as [[tiresome]] as 9 [[seconds]] of jesse helms' anti- castro rhetoric , which are included",1.0,0.8998306393623352,"ninety minutes of [[alive]] castro ! can be as [[gruelling]] as 9 [[secondly]] of jesse helms' anti- castro rhetoric , which are included",Successful,0.6350288872373995,0.9318767189979553,-54.01001739501953,-52.989707946777344,-1.0203094482421875,iga-39,"ninety minutes of viva castro ! can be as tiresome as 9 seconds of jesse helms' anti- castro rhetoric , which are included","ninety minutes of alive castro ! can be as gruelling as 9 secondly of jesse helms' anti- castro rhetoric , which are included"
40,1.0,176.0,1.0,0.0014795660972595215,"an enormously [[entertaining]] movie , like nothing we've ever seen before , and yet completely [[familiar]] .",0.0,0.9835700988769532,"an enormously [[distracting]] movie , like nothing we've ever seen before , and yet completely [[colloquial]] .",Successful,0.7297627709554282,0.7863185405731201,-38.32356643676758,-36.199249267578125,-2.124317169189453,iga-40,"an enormously entertaining movie , like nothing we've ever seen before , and yet completely familiar .","an enormously distracting movie , like nothing we've ever seen before , and yet completely colloquial ."
41,0.0,1121.0,0.0,0.0015998482704162598,"after [[several]] scenes of this tacky nonsense , you'll be [[wistful]] for the testosterone-charged [[wizardry]] of jerry bruckheimer productions , [[especially]] because half past dead is like the rock on a wal-mart budget .",1.0,0.8297705650329591,"after [[differing]] scenes of this tacky nonsense , you'll be [[mournful]] for the testosterone-charged [[magic]] of jerry bruckheimer productions , [[peculiarly]] because half past dead is like the rock on a wal-mart budget .",Successful,0.7003356553209695,0.9401490688323975,-55.643611907958984,-55.029056549072266,-0.6145553588867188,iga-41,"after several scenes of this tacky nonsense , you'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .","after differing scenes of this tacky nonsense , you'll be mournful for the testosterone-charged magic of jerry bruckheimer productions , peculiarly because half past dead is like the rock on a wal-mart budget ."
42,0.0,1.0,1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",1.0,0.6374742984771729,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .",Skipped,,,,,,iga-42,"blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought .","blue crush has all the trappings of an energetic , extreme-sports adventure , but ends up more of a creaky "" pretty woman "" retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought ."
43,1.0,64.0,1.0,0.004518389701843262,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting [[suspense]] of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .",0.0,0.9114355444908142,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting [[sufferance]] of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .",Successful,0.9370011451812967,0.9781240224838257,-45.05656433105469,-44.492523193359375,-0.5640411376953125,iga-43,"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .","even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting sufferance of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy ."
44,0.0,277.0,0.0,0.0013762712478637695,the [[romance]] between the leads isn't as [[compelling]] or as [[believable]] as it should be .,0.0,0.002102971076965332,the [[romanticism]] between the leads isn't as [[definitive]] or as [[reliable]] as it should be .,Failed,,,,,,iga-44,the romance between the leads isn't as compelling or as believable as it should be .,the romanticism between the leads isn't as definitive or as reliable as it should be .
45,0.0,1734.0,0.0,0.0010544657707214355,the movie is a [[little]] tired ; [[maybe]] the [[original]] [[inspiration]] has run its [[course]] .,1.0,0.5168641805648804,the movie is a [[scant]] tired ; [[may]] the [[emergence]] [[illumination]] has run its [[cours]] .,Successful,0.25947507140745757,0.6256313323974609,-46.2637825012207,-47.51920700073242,1.2554244995117188,iga-45,the movie is a little tired ; maybe the original inspiration has run its course .,the movie is a scant tired ; may the emergence illumination has run its cours .
46,1.0,1538.0,1.0,0.0009569525718688963,"the story itself it [[mostly]] [[told]] through on-camera interviews with several survivors , whose [[riveting]] [[memories]] are rendered with such [[clarity]] that it's as if it all happened only yesterday .",0.0,0.950394093990326,"the story itself it [[practically]] [[avowed]] through on-camera interviews with several survivors , whose [[interesting]] [[briefs]] are rendered with such [[lucidity]] that it's as if it all happened only yesterday .",Successful,0.6609816424843636,0.8305505514144897,-46.07622146606445,-45.25284957885742,-0.8233718872070312,iga-46,"the story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it's as if it all happened only yesterday .","the story itself it practically avowed through on-camera interviews with several survivors , whose interesting briefs are rendered with such lucidity that it's as if it all happened only yesterday ."
47,1.0,913.0,1.0,0.0004288554191589356,a [[passionately]] [[inquisitive]] film determined to uncover the [[truth]] and hopefully inspire action .,0.0,0.6833244562149048,a [[flatly]] [[indiscreet]] film determined to uncover the [[lowdown]] and hopefully inspire action .,Successful,0.5445178846139404,0.8284412622451782,-50.881072998046875,-45.821475982666016,-5.059597015380859,iga-47,a passionately inquisitive film determined to uncover the truth and hopefully inspire action .,a flatly indiscreet film determined to uncover the lowdown and hopefully inspire action .
48,0.0,382.0,0.0,0.0003581047058105469,"a zombie movie in every sense of the word--mindless , lifeless , meandering , loud , [[painful]] , [[obnoxious]] .",1.0,0.9981256127357484,"a zombie movie in every sense of the word--mindless , lifeless , meandering , loud , [[painstaking]] , [[despicable]] .",Successful,0.8062737716018985,0.9289489984512329,-34.41917037963867,-31.386934280395508,-3.032236099243164,iga-48,"a zombie movie in every sense of the word--mindless , lifeless , meandering , loud , painful , obnoxious .","a zombie movie in every sense of the word--mindless , lifeless , meandering , loud , painstaking , despicable ."
49,0.0,4491.0,0.0,0.0009414553642272947,"the [[movie]] doesn't [[generate]] a lot of energy . it is [[dark]] , brooding and [[slow]] , and takes its central [[idea]] [[way]] too [[seriously]] .",0.0,0.001946091651916504,"the [[film]] doesn't [[produce]] a lot of energy . it is [[bleak]] , brooding and [[slowdown]] , and takes its central [[concept]] [[form]] too [[sharply]] .",Failed,,,,,,iga-49,"the movie doesn't generate a lot of energy . it is dark , brooding and slow , and takes its central idea way too seriously .","the film doesn't produce a lot of energy . it is bleak , brooding and slowdown , and takes its central concept form too sharply ."
50,1.0,456.0,1.0,0.003626048564910889,"highlighted by a gritty style and an excellent cast , it's better than one [[might]] [[expect]] when you look at the list of [[movies]] starring ice-t in a major role .",0.0,0.9282562732696532,"highlighted by a gritty style and an excellent cast , it's better than one [[maybe]] [[await]] when you look at the list of [[teatro]] starring ice-t in a major role .",Successful,0.7889669955982023,0.8908275365829468,-49.012393951416016,-43.2134895324707,-5.7989044189453125,iga-50,"highlighted by a gritty style and an excellent cast , it's better than one might expect when you look at the list of movies starring ice-t in a major role .","highlighted by a gritty style and an excellent cast , it's better than one maybe await when you look at the list of teatro starring ice-t in a major role ."
51,0.0,1584.0,0.0,0.001592576503753662,"the first [[mistake]] , i [[suspect]] , is casting shatner as a legendary professor and kunis as a [[brilliant]] [[college]] student--where's pauly [[shore]] as the rocket scientist ?",1.0,0.6325111985206604,"the first [[misspelled]] , i [[mistrustful]] , is casting shatner as a legendary professor and kunis as a [[delightful]] [[academic]] student--where's pauly [[onshore]] as the rocket scientist ?",Successful,0.5891492194220073,0.8988300561904907,-56.02937316894531,-56.149818420410156,0.12044525146484375,iga-51,"the first mistake , i suspect , is casting shatner as a legendary professor and kunis as a brilliant college student--where's pauly shore as the rocket scientist ?","the first misspelled , i mistrustful , is casting shatner as a legendary professor and kunis as a delightful academic student--where's pauly onshore as the rocket scientist ?"
52,1.0,5.0,1.0,0.004357814788818359,one of [jaglom's] better efforts -- a [[wry]] and sometime bitter movie about love .,0.0,0.9988980889320374,one of [jaglom's] better efforts -- a [[sardonic]] and sometime bitter movie about love .,Successful,0.8003203203844999,0.9742322564125061,-42.41094207763672,-43.25901794433594,0.8480758666992188,iga-52,one of [jaglom's] better efforts -- a wry and sometime bitter movie about love .,one of [jaglom's] better efforts -- a sardonic and sometime bitter movie about love .
53,0.0,11.0,0.0,0.0011182427406311037,"essentially , the film is [[weak]] on detail and strong on personality",1.0,0.9991708397865297,"essentially , the film is [[vulnerable]] on detail and strong on personality",Successful,0.7348889200874658,0.8917492628097534,-37.20457458496094,-38.07954788208008,0.8749732971191406,iga-53,"essentially , the film is weak on detail and strong on personality","essentially , the film is vulnerable on detail and strong on personality"
